slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,surface lum_nuc_neu (ergs/s),surface lum_non_nuc_neu (ergs/s),surface lum_plas_neu (ergs/s),surface lum_brem_neu (ergs/s),surface lum_phot_neu (ergs/s),surface lum_pair_neu (ergs/s),surface lum_reco_neu (ergs/s),surface lum_nuc_gamma (ergs/s),surface lum_grav_gamma (ergs/s),MESA surface lum_gamma (ergs/s)
950.0,12.0,-10.0,19418066.433278933,1246066.1036780886,1580.815720247575,164479019.40874988,3243.4807408986744,1.204525309574447e+34,1.1481314598965015e+37,3.5400513401485458e+22,5.021647787232876e+28,1.7210818480970235e+49,2.5631275331285647e+51,4.581083535321808e+34,0.006131576358150545,0.0035112078416466696,0.0012204535843334428,4.960797328560947e-05,1.1471940803381118e+37,9.373795583898532e+33,7.231418056315577e+29,1.2893341661964412e+31,9.360056548668773e+33,25679155611293.46,1.2255176214900981e+29,2.194515276729474e+38,0.0,2.2159463371041507e+38
951.0,12.0,-10.0,19419726.289785195,1244406.2471718267,1659.856506259954,164569346.0148143,3243.9401172496496,1.2045237934549343e+34,1.1441894322972009e+37,3.610359645966364e+22,5.121381806434791e+28,1.7211448991777917e+49,2.563726461773245e+51,4.770068658635259e+34,0.006299667789116596,0.0035128380213766885,0.0012204475714749185,4.962533205470873e-05,1.1432463759515086e+37,9.430563456923486e+33,7.241594224448643e+29,1.2945806705829433e+31,9.416770249942867e+33,26866535110906.87,1.2324085233426663e+29,2.191644307782638e+38,0.0,2.2128613917785234e+38
952.0,12.0,-10.0,19421326.26741268,1242806.2695443407,1599.9776274853748,164654033.473494,3244.330228402645,1.2042717927925367e+34,1.1406376428650057e+37,3.677563014705726e+22,5.216711397872425e+28,1.7212056629925423e+49,2.5643019921048807e+51,4.955627067539658e+34,0.006463145378918782,0.0035144692824662636,0.001220441807339959,4.964189547186728e-05,1.1396892096530005e+37,9.484332120050512e+33,7.25083518760427e+29,1.2995256809809875e+31,9.470487883030335e+33,28030212938864.887,1.2389669161779436e+29,2.1890461971831707e+38,0.0,2.2098866883441166e+38
953.0,12.0,-10.0,19422906.2328197,1241226.304137323,1579.9654070173306,164728978.5047777,3244.7874326448796,1.2038869610684388e+34,1.137729208454329e+37,3.7387008243867102e+22,5.303436848212334e+28,1.7212656476103355e+49,2.564868874660538e+51,5.14191078623269e+34,0.0066258018807821405,0.003516134112878347,0.0012204361448505511,4.965807356316608e-05,1.1367758055891327e+37,9.53402865196345e+33,7.257042436187936e+29,1.3038900597641851e+31,9.520139559475642e+33,29114226140600.938,1.2448764653657812e+29,2.1866588704448215e+38,0.0,2.2068937773600972e+38
954.0,12.0,-10.0,19424482.696503986,1239649.8404530361,1576.4636842849625,164800507.12733933,3245.2531309401256,1.20473827283979e+34,1.1347404144452054e+37,3.798207208055974e+22,5.387848081600392e+28,1.7213255416057668e+49,2.5654330149284333e+51,5.330740020178953e+34,0.006789231817935928,0.0035178483892529117,0.0012204305294037843,4.967407588362543e-05,1.13378218139668e+37,9.582330485255257e+33,7.262085888659056e+29,1.3080643397203817e+31,9.568398569328839e+33,30192203294439.33,1.2506394034161598e+29,2.1839806572981006e+38,0.0,2.203843849991694e+38
955.0,12.0,-10.0,19426137.983372483,1237994.5535845384,1655.2868684992106,164875196.66947508,3245.6911224121936,1.2055369219548697e+34,1.1314565753374883e+37,3.861204291427861e+22,5.477210956293415e+28,1.721388471991353e+49,2.5660236480087108e+51,5.532299234552411e+34,0.0069620651076260235,0.00351970873291689,0.0012204246700568905,4.969073021478502e-05,1.1304932807419733e+37,9.632945955149304e+33,7.267458982780557e+29,1.3124555454547127e+31,9.61896897568376e+33,31357696112232.09,1.2567811272552015e+29,2.181055285251719e+38,0.0,2.2005422422912423e+38
956.0,12.0,-10.0,19427876.034584407,1236256.502372615,1738.0512119241712,164959275.82464513,3246.204218515625,1.2058921800458307e+34,1.1274598087659993e+37,3.932541804698965e+22,5.578404930968795e+28,1.721454568368335e+49,2.566641622067962e+51,5.74784650314058e+34,0.007145044167151251,0.0035217350184763526,0.0012204185566000493,4.9708068127092366e-05,1.1264910166073464e+37,9.68792158652853e+33,7.275519356444215e+29,1.3174656472862575e+31,9.673893002640162e+33,32706812125556.19,1.2637547985119417e+29,2.1777632531261044e+38,0.0,2.197146743338457e+38
957.0,12.0,-10.0,19429556.774563093,1234575.762393929,1680.739978685525,165046233.1015442,3246.6940078143616,1.2059873187960608e+34,1.123111451062762e+37,4.007008546167908e+22,5.684037790944286e+28,1.72151849029824e+49,2.567236913994597e+51,5.960233246703173e+34,0.007323560376003743,0.0035237678149268787,0.001220412678946064,4.972467946044113e-05,1.1221371001924398e+37,9.743508703221639e+33,7.285669493788126e+29,1.3226983352672213e+31,9.729426058398007e+33,34148492653423.016,1.2709452159143938e+29,2.174396627811605e+38,0.0,2.1938906688495766e+38
958.0,12.0,-10.0,19431221.47918306,1232911.0577739626,1664.7046199648637,165134794.65451068,3247.1784506643144,1.2059174186457482e+34,1.1188493049003812e+37,4.083883373893526e+22,5.793086579068941e+28,1.7215817987014972e+49,2.5678242889000727e+51,6.174629466123315e+34,0.0075019858074662805,0.0035258567563679725,0.0012204068880774257,4.974097356221011e-05,1.1178693458743156e+37,9.799590260655475e+33,7.296906770381038e+29,1.328074734301272e+31,9.785451989773924e+33,35673406981399.92,1.2783286149899973e+29,2.171311606490007e+38,0.0,2.190680727704828e+38
959.0,12.0,-10.0,19432969.41903402,1231163.1179230027,1747.939850963107,165227504.02194685,3247.6882223948705,1.2059400392720499e+34,1.1144829863516974e+37,4.1657652549714184e+22,5.909237992543076e+28,1.7216482737718349e+49,2.568438625703689e+51,6.404259073994921e+34,0.007691111622404591,0.003528135371812797,0.0012204008404632372,4.975790646605791e-05,1.113497143462928e+37,9.858428887693477e+33,7.308864216056694e+29,1.333742484434689e+31,9.844231960790145e+33,37339287919754.875,1.286156373654445e+29,2.168169146760476e+38,0.0,2.1873150489546368e+38
960.0,12.0,-10.0,19434804.755877532,1229327.7810794897,1835.3368435112623,165317926.87822658,3248.2271014089642,1.2066089136356478e+34,1.110463570060543e+37,4.247610200916501e+22,6.025337012644878e+28,1.721718111309591e+49,2.5690813529421874e+51,6.650107280839286e+34,0.007891463843966377,0.0035306186993462243,0.0012203945255214906,4.977548842139798e-05,1.10947183558475e+37,9.917344757928774e+33,7.319169764450996e+29,1.3392913775073516e+31,9.903090529553253e+33,39048540690294.34,1.293976240208981e+29,2.1651143186838786e+38,0.0,2.1836857354995338e+38
961.0,12.0,-10.0,19436573.28458276,1227559.2523742616,1768.528705228499,165401923.32493573,3248.736412256508,1.2071398020475864e+34,1.1065658113591467e+37,4.32525618139519e+22,6.13547969945743e+28,1.7217854362984223e+49,2.56969851038132e+51,6.8913368580683275e+34,0.00808607406566476,0.0035330956998472726,0.0012203884754783299,4.979226021436455e-05,1.105568503440642e+37,9.973079185047166e+33,7.327979271540084e+29,1.344467533826748e+31,9.958771572881813e+33,40710794284008.94,1.3013889994893646e+29,2.1619098569085708e+38,0.0,2.18021165731699e+38
962.0,12.0,-10.0,19438316.482843623,1225816.0541133992,1743.198260860699,165482336.17275894,3249.227073892921,1.207479489887772e+34,1.102787970033695e+37,4.401013605857708e+22,6.2429434242357e+28,1.7218518156725877e+49,2.570304751529936e+51,7.133275981090119e+34,0.00827933273887913,0.0035356191854352295,0.001220382546461643,4.980864088316439e-05,1.1017852759540368e+37,1.0026940796583784e+34,7.335869293916988e+29,1.3494458318110888e+31,1.0012581888796152e+34,42370981129907.83,1.3086254013128103e+29,2.158708295419551e+38,0.0,2.1766928926560787e+38
963.0,12.0,-10.0,19440051.465435833,1224081.071521189,1734.982592211716,165562870.87037235,3249.679165867925,1.2080566070705323e+34,1.0988023106404344e+37,4.478030227731361e+22,6.3521933507624005e+28,1.7219179137783322e+49,2.5709059547425648e+51,7.37828876756597e+34,0.00847311159192344,0.003538214480137747,0.001220376679695535,4.9824799985588234e-05,1.0977942235835305e+37,1.0080870569039835e+34,7.343975074042052e+29,1.354464488509651e+31,1.0066459929815497e+34,44097323733644.19,1.315968318383392e+29,2.1552955317732748e+38,0.0,2.173183233207845e+38
964.0,12.0,-10.0,19441873.19715766,1222259.3397993632,1821.731721822302,165646821.86777496,3250.1512415317584,1.2085615898116924e+34,1.0947560452024738e+37,4.559552546453237e+22,6.467834716405032e+28,1.7219873458006886e+49,2.5715348935310068e+51,7.640235661302843e+34,0.008678130429562312,0.0035410342433121918,0.0012203705544865599,4.984160845393634e-05,1.0937423366002304e+37,1.0137086022433062e+34,7.352545611918642e+29,1.35973920803627e+31,1.0122620998148055e+34,45967533934638.42,1.3237764345026883e+29,2.151912227775105e+38,0.0,2.169440241723769e+38
965.0,12.0,-10.0,19443786.01546557,1220346.521491453,1912.818307913417,165732526.59507933,3250.628289481317,1.2090726420438313e+34,1.0905452542211532e+37,4.644351701983031e+22,6.588124353703778e+28,1.7220602802521817e+49,2.5721927391986638e+51,7.9203952085017175e+34,0.008895044456121473,0.003544099205170411,0.0012203641615192403,4.985908136856757e-05,1.0895257471544386e+37,1.0195070667144488e+34,7.360943246761559e+29,1.3651537430969926e+31,1.0180549847683389e+34,47960083654959.84,1.3318770546813984e+29,2.1482948722977973e+38,0.0,2.16549159837477e+38
966.0,12.0,-10.0,19445631.65959318,1218500.877363842,1845.6441276101114,165810252.28746003,3251.0747727658077,1.20966596000723e+34,1.086615462580077e+37,4.723086506869401e+22,6.69981156407041e+28,1.7221306879318222e+49,2.5728251953965816e+51,8.195298837010578e+34,0.009105741472444613,0.0035471498078505827,0.0012203580315281264,4.9875780024944476e-05,1.08559053406081e+37,1.0249285192671474e+34,7.367320832657383e+29,1.3700692982886948e+31,1.0234713833927585e+34,49853853496890.06,1.3393367774502778e+29,2.1447068116074547e+38,0.0,2.1616642487061287e+38
967.0,12.0,-10.0,19447451.119035088,1216681.4179219343,1819.45944190615,165885119.97748548,3251.512773533589,1.2104795362681826e+34,1.0828374432306162e+37,4.800186943088692e+22,6.809180383257944e+28,1.7222001433991624e+49,2.5734465109861458e+51,8.47072623372731e+34,0.009314738188414317,0.0035502491336802566,0.0012203520244048031,4.9892097190614405e-05,1.0818072694672134e+37,1.0301737634027712e+34,7.373083511212824e+29,1.374837384236924e+31,1.028711728078971e+34,51749303774674.0,1.3467104448225007e+29,2.1412426828599863e+38,0.0,2.1578382058307484e+38
968.0,12.0,-10.0,19449264.079664685,1214868.457292337,1812.9606295990527,165961340.57471102,3251.915047715438,1.2110605866556694e+34,1.0787610056346513e+37,4.879586706217241e+22,6.921810852850105e+28,1.7222693840036037e+49,2.5740632766946574e+51,8.749709413169679e+34,0.009524310935404462,0.003553432426081044,0.0012203460741100289,4.9908217691383905e-05,1.077725537671694e+37,1.0354679629573321e+34,7.379599253849527e+29,1.3797283245484286e+31,1.0340008957288514e+34,53742973387416.12,1.354291139353125e+29,2.1375481619217976e+38,0.0,2.1539916681976103e+38
969.0,12.0,-10.0,19451167.688325763,1212964.848631259,1903.6086610790055,166044964.79585907,3252.3783757441183,1.2115251330734158e+34,1.0742230782791302e+37,4.967532931648514e+22,7.046564684333776e+28,1.722342114526012e+49,2.5747081564708446e+51,9.047921357219104e+34,0.009745926669211568,0.0035568860141906764,0.0012203398637307768,4.992499589163897e-05,1.0731819023554727e+37,1.0411759236574512e+34,7.388022646077965e+29,1.385143951959889e+31,1.0397032729267987e+34,56000525630347.93,1.362655223091623e+29,2.133625137132422e+38,0.0,2.1499706111545755e+38
970.0,12.0,-10.0,19453166.477419898,1210966.059537124,1998.7890941329556,166131327.41273725,3252.8808195717083,1.2120419825233743e+34,1.0695944724414933e+37,5.059995773908978e+22,7.177725445188459e+28,1.722418514153532e+49,2.575382362649099e+51,9.366872183967711e+34,0.009980317191464761,0.0035606350340625635,0.0012203333840019317,4.9942451889322827e-05,1.068547355264872e+37,1.0471171766214516e+34,7.396609421923868e+29,1.3907667383138202e+31,1.0456387299240358e+34,58431010464570.79,1.3713864882740974e+29,2.129649322742618e+38,0.0,2.145780670506508e+38
971.0,12.0,-10.0,19455101.15385475,1209031.3831022717,1934.6764348516613,166204971.71589717,3254.9638864030358,1.2128960286218677e+34,1.0658273556179532e+37,5.141203413373776e+22,7.292920430752623e+28,1.722492515312723e+49,2.5760326447668718e+51,9.68054706066592e+34,0.010208477258085876,0.0035643693704470966,0.0012203271513559085,4.9959199811398764e-05,1.0647748975626075e+37,1.0524580553456083e+34,7.401510672802922e+29,1.3955655105510144e+31,1.050974683868882e+34,60615976725946.11,1.379085944551525e+29,2.126155818797611e+38,0.0,2.14174479595435e+38
972.0,12.0,-10.0,19457014.882256523,1207117.654700499,1913.7284017746788,166275927.34065515,3255.5311993293367,1.2137872643924197e+34,1.0618803067115959e+37,5.220789648836911e+22,7.40581541582673e+28,1.7225657689992426e+49,2.576673503749258e+51,9.995628705975542e+34,0.010435348476050892,0.0035681671194731455,0.0012203210259161415,4.997562728211988e-05,1.0608226677410085e+37,1.0576389705874635e+34,7.405677546781646e+29,1.4002132699413274e+31,1.0561508337329985e+34,62802264368632.016,1.3866809055499708e+29,2.1223284933688833e+38,0.0,2.1375909408291527e+38
973.0,12.0,-10.0,19459024.297078386,1205108.2398786359,2009.4148218634127,166351437.30913723,3256.121572891827,1.2146146147792671e+34,1.0575353210299108e+37,5.306497170353935e+22,7.527393592079145e+28,1.722642737798377e+49,2.5773436523108788e+51,1.033189562540992e+35,0.01067489078593322,0.0035722728703916,0.001220314636998895,4.999272634163346e-05,1.056472200106572e+37,1.0631209233388036e+34,7.410588521749564e+29,1.4051943249816208e+31,1.0616276745354049e+34,65205800667834.31,1.3948593200166462e+29,2.1182066963802946e+38,0.0,2.1332848477260324e+38
974.0,12.0,-10.0,19461134.182641342,1202998.3543156795,2109.8855629565833,166435665.92526695,3256.7359697698125,1.2151372891017628e+34,1.0526538985550902e+37,5.402750687909573e+22,7.663931516816239e+28,1.722723589814833e+49,2.578044060331369e+51,1.0691380344909515e+35,0.010928032854232798,0.003576723845727028,0.0012203079731753416,5.001052663053793e-05,1.0515848203419519e+37,1.0690782131383085e+34,7.417888295885876e+29,1.4108085593322962e+31,1.0675791855489115e+34,67965224677967.59,1.4040147106105038e+29,2.1138513277782795e+38,0.0,2.1287913439041474e+38
975.0,12.0,-10.0,19463167.74317606,1200964.7937809601,2033.560534721412,166520829.33796376,3257.3219041600805,1.2155896944277622e+34,1.047665600412719e+37,5.501123052084205e+22,7.803475076334695e+28,1.7228015460256546e+49,2.578715932105134e+51,1.1044169374275975e+35,0.011173671515134912,0.003581150633120623,0.00122030159146848,5.002753834538066e-05,1.0465905921249744e+37,1.0750082877445543e+34,7.426647133612546e+29,1.4165258981445212e+31,1.0735033628976698e+34,70851251807011.12,1.4132477403738026e+29,2.1095856647136025e+38,0.0,2.12448850824053e+38
976.0,12.0,-10.0,19465180.97382904,1198951.5631279834,2013.2306529769994,166605308.621873,3257.8870722985025,1.2161207111085556e+34,1.0429053910649263e+37,5.600117824048776e+22,7.943901536240966e+28,1.7228787566076282e+49,2.579378064831366e+51,1.139971660932029e+35,0.011418483072498601,0.00358567046960154,0.0012202953120367163,5.00442379174964e-05,1.0418245162746257e+37,1.08087479030063e+34,7.435783559773853e+29,1.4222479056334824e+31,1.079363959275946e+34,73824463958260.05,1.4225283451418804e+29,2.105623580543911e+38,0.0,2.120325705511835e+38
977.0,12.0,-10.0,19467294.866014663,1196837.6709423587,2113.8921856258494,166690497.65901244,3258.478449786465,1.2167579168982938e+34,1.0382052227647562e+37,5.701928994808513e+22,8.08832312543175e+28,1.7229598701971984e+49,2.5800701708876284e+51,1.1779828315864768e+35,0.01167720042039097,0.003590566377764026,0.001220288761056433,5.006161596570957e-05,1.0371183482253331e+37,1.0868745394230402e+34,7.444305098141273e+29,1.4280556700990448e+31,1.0853577196272994e+34,76955841545458.39,1.4321074659989884e+29,2.1016135703147877e+38,0.0,2.1159312065904847e+38
978.0,12.0,-10.0,19469514.452809572,1194618.0841474496,2219.586794907142,166776738.0088707,3259.042243966909,1.217428093548868e+34,1.0334679247236623e+37,5.807043895758033e+22,8.237431135186268e+28,1.723045086376528e+49,2.5807935662854446e+51,1.2186303323807739e+35,0.011950551986565592,0.0035958720651117896,0.0012202819292562732,5.0079705891069805e-05,1.0323748779213813e+37,1.093046802281052e+34,7.452225089738155e+29,1.4339757304139863e+31,1.0915238837226954e+34,80267692816226.47,1.4420577044314339e+29,2.0974595918223173e+38,0.0,2.1113434878746082e+38
979.0,12.0,-10.0,19471666.0228074,1192466.5141496211,2151.569997828748,166858788.51025477,3259.623661835947,1.2182167273825915e+34,1.0288497524885977e+37,5.908808748471146e+22,8.381787021116284e+28,1.723127744710043e+49,2.5814916605084725e+51,1.2587227291793014e+35,0.012217053441191162,0.003601171583029673,0.0012202753503739816,5.0097081797443586e-05,1.0277508143488413e+37,1.098938139756378e+34,7.45950477130145e+29,1.439648798926417e+31,1.0974093786722982e+34,83550377855696.86,1.451723744084254e+29,2.0933116955223616e+38,0.0,2.1069267197839836e+38
980.0,12.0,-10.0,19473802.096478518,1190330.4404785037,2136.0736711173563,166938625.4844913,3260.1952741906653,1.2188221217821522e+34,1.0242990688508954e+37,6.009537341084902e+22,8.52467294722512e+28,1.723209848491911e+49,2.582181661336432e+51,1.2992049073546123e+35,0.012483074653117132,0.0036065877628953693,0.0012202688617405772,5.01141688747575e-05,1.0231943537149507e+37,1.1047151359445735e+34,7.466313333992454e+29,1.4452057700772236e+31,1.1031806539240948e+34,86874002810155.88,1.4613117061613596e+29,2.0891711284043145e+38,0.0,2.102546699835643e+38
981.0,12.0,-10.0,19476044.973833192,1188087.5631238297,2242.877354673224,167021563.60219246,3260.791117317886,1.2195374863547229e+34,1.0194409560583048e+37,6.115961536663921e+22,8.675638222834652e+28,1.7232961080615962e+49,2.582902725995557e+51,1.342463947463293e+35,0.012763950836743167,0.0036124466247487263,0.0012202620975250106,5.013194135890114e-05,1.0183301995100063e+37,1.1107565482985002e+34,7.473237019380371e+29,1.4510079635180432e+31,1.1092160939145127e+34,90465844549919.11,1.4714050274414828e+29,2.084720034802947e+38,0.0,2.097943547925115e+38
982.0,12.0,-10.0,19478399.9950556,1185732.5419014208,2355.0212224068855,167105591.95419618,3261.6105956076176,1.2203443878983685e+34,1.01468731514894e+37,6.225705128518689e+22,8.831312141726846e+28,1.7233867405366884e+49,2.5836563134560192e+51,1.3887009827286637e+35,0.013060440544128483,0.003618787826352766,0.0012202550440114485,5.015038844863619e-05,1.0135703881212844e+37,1.1169270276556278e+34,7.479799988523823e+29,1.4569452275373546e+31,1.1153804649191584e+34,94258102449254.62,1.4819509046739924e+29,2.0803625139228973e+38,0.0,2.0931078281940155e+38
983.0,12.0,-10.0,19480675.188110027,1183457.3488469943,2275.1930544249826,167185608.98906618,3262.19602230326,1.2210042746972741e+34,1.0099460083126654e+37,6.331967797156329e+22,8.982048287493385e+28,1.7234743481894487e+49,2.5843809546471798e+51,1.4341331607773525e+35,0.013348314961585969,0.0036250910544694467,0.0012202482766648442,5.0168020575381695e-05,1.0088231720471576e+37,1.1228362655078455e+34,7.486000380149493e+29,1.4626308839313512e+31,1.1212838533787774e+34,98014409340959.28,1.4921241336352122e+29,2.0759491215142616e+38,0.0,2.088448327821235e+38
984.0,12.0,-10.0,19482932.04412051,1181200.4928365126,2256.8560104831217,167260773.481434,3262.787995043584,1.221653932022884e+34,1.0054539238218634e+37,6.433810521998246e+22,9.126514636907041e+28,1.7235612960010467e+49,2.585096558436824e+51,1.4799240128722374e+35,0.013635126852071971,0.0036315131841097048,0.001220241610873726,5.01853232987138e-05,1.0043254143435526e+37,1.1285094783108195e+34,7.490909282584798e+29,1.468004797089193e+31,1.1269515454149416e+34,101693913382708.7,1.5019005960944551e+29,2.071647991022383e+38,0.0,2.0838413074391443e+38
985.0,12.0,-10.0,19485301.742931515,1178830.7940255068,2369.698811007278,167340131.8050339,3263.4219646932165,1.2224785654704501e+34,1.0005510099238656e+37,6.542821938259481e+22,9.281149947147593e+28,1.7236526528287598e+49,2.585844278428107e+51,1.5288190588430975e+35,0.013937667385654837,0.0036384476844374108,0.0012202346635765123,5.02032872025486e-05,9.994165335329693e+36,1.1344763908963391e+34,7.496343354063658e+29,1.4737147843777552e+31,1.1329125891136157e+34,105718112770662.38,1.5123564803507249e+29,2.06696906000963e+38,0.0,2.079004020565464e+38
986.0,12.0,-10.0,19487789.926683072,1176342.6102739498,2488.183751557642,167425054.8132926,3265.2079231985235,1.2230438989774824e+34,9.954063947971142e+36,6.660797571619385e+22,9.448501214483816e+28,1.7237486218580878e+49,2.5866253475751386e+51,1.5810845807948134e+35,0.014256906171762791,0.0036459479243301065,0.0012202274216167393,5.022191996757954e-05,9.942656080398228e+36,1.1407867572913546e+34,7.503028399231961e+29,1.4798846263358856e+31,1.139216605232863e+34,110173837274520.44,1.52371481640536e+29,2.0622028943408565e+38,0.0,2.074003600272847e+38
987.0,12.0,-10.0,19490199.273698393,1173933.2632586285,2409.347015317727,167511345.82859898,3265.544612858869,1.223322915756721e+34,9.901764931465833e+36,6.781798279538303e+22,9.620143622683792e+28,1.723841571361426e+49,2.587377695234695e+51,1.6326134758807808e+35,0.014567658376861994,0.0036534275476022143,0.0012202204566927357,5.023975044424845e-05,9.890294199109895e+36,1.1470732355939175e+34,7.511366089309504e+29,1.4862050642616235e+31,1.1454965641311334e+34,114851614400500.89,1.5352737626657955e+29,2.057525043427306e+38,0.0,2.0691306326381135e+38
988.0,12.0,-10.0,19492729.088064477,1171403.448892545,2529.8143660836135,167601225.54827267,3266.220948126165,1.223851555609108e+34,9.847097136630763e+36,6.909994133094802e+22,9.80199251765417e+28,1.7239392105149378e+49,2.5881632988682107e+51,1.6877415651360082e+35,0.014895726546055267,0.003661522062476183,0.0012202131968587883,5.025822891739177e-05,9.835560511436277e+36,1.153662519448596e+34,7.520137212206696e+29,1.492828555542172e+31,1.1520790150724013e+34,119928434096314.94,1.5474448529834346e+29,2.0526112354524884e+38,0.0,2.0640923654131118e+38
989.0,12.0,-10.0,19495385.393148866,1168747.1438081563,2656.305084387794,167686840.3677613,3266.8722528086623,1.2249604104818112e+34,9.794653030309269e+36,7.035434841097293e+22,9.979933172532697e+28,1.724041824514052e+49,2.588983789480623e+51,1.7466768660955797e+35,0.015241782929735614,0.003670271297143949,0.0012202056349375028,5.027736530883279e-05,9.783051421716103e+36,1.160160859316577e+34,7.526381014318046e+29,1.4991813445559153e+31,1.158570819370402e+34,125020533461354.11,1.559479147274052e+29,2.0476089765918966e+38,0.0,2.0587134790207814e+38
990.0,12.0,-10.0,19497930.72546054,1166201.8114964813,2545.3323116727556,167770074.55600053,3267.442645092784,1.22568410237923e+34,9.741954536011115e+36,7.159028365261046e+22,1.015525355280356e+29,1.7241402096864078e+49,2.5897657722723124e+51,1.80414210026555e+35,0.015574852225006262,0.0036788922839861124,0.0012201984436244085,5.029546986481491e-05,9.730290147922522e+36,1.166438808859296e+34,7.532967939059243e+29,1.5054093332690746e+31,1.1648423562178096e+34,130156013782020.4,1.5713628825482306e+29,2.0425795469993734e+38,0.0,2.0535317378306426e+38
991.0,12.0,-10.0,19500434.068616614,1163698.468340408,2503.3431560728714,167856528.5633616,3267.9690138247092,1.2262799095126943e+34,9.685270303150226e+36,7.288778578704384e+22,1.0339307344578058e+29,1.7242370188808826e+49,2.5905303800988323e+51,1.861683676004906e+35,0.015904043475730524,0.0036876129938775426,0.0012201914251367344,5.031305895587486e-05,9.673541681968016e+36,1.172862118221099e+34,7.54121018975393e+29,1.511905968991978e+31,1.171258963911838e+34,135671288775891.14,1.5836238373714193e+29,2.0373057629693704e+38,0.0,2.0483875496523515e+38
992.0,12.0,-10.0,19502924.546456568,1161207.9905004539,2490.4778399531565,167943194.63109604,3268.4676258827385,1.2265872777220766e+34,9.631475511597445e+36,7.420643433406775e+22,1.0526360805729913e+29,1.724333354688935e+49,2.5912868333843023e+51,1.9199651937094555e+35,0.016233141461165203,0.0036965352184854215,0.0012201844919473898,5.0330350157911016e-05,9.619682877059467e+36,1.1792634537977006e+34,7.549976496723541e+29,1.518477807764001e+31,1.177653515126031e+34,141410608836582.12,1.5961098939048333e+29,2.032428118334499e+38,0.0,2.0432623541982725e+38
993.0,12.0,-10.0,19505539.54818852,1158592.988768503,2615.0017319508142,168032803.51943976,3271.2441299880925,1.227253232056947e+34,9.575577881642904e+36,7.559373101778665e+22,1.0723152169827479e+29,1.724434562206443e+49,2.5920764996412662e+51,1.9823048450188515e+35,0.016580387037838797,0.003706176507924543,0.0012201772668264173,5.034827882187001e-05,9.56371857075393e+36,1.185931088897483e+34,7.558929527679817e+29,1.525323947930449e+31,1.184314083233941e+34,147595626636250.0,1.6092420334290158e+29,2.0272705746362706e+38,0.0,2.037986767273678e+38
994.0,12.0,-10.0,19508285.300007068,1155847.2369499542,2745.7518185483545,168115885.4841732,3271.9747096692313,1.2285627622614127e+34,9.522060681954353e+36,7.69188096043375e+22,1.0911117747518325e+29,1.7245409434920853e+49,2.5929010151551867e+51,2.0489088648307187e+35,0.01694638233714672,0.0037165763774050092,0.0012201697443389734,5.0366857234744674e-05,9.510136710705226e+36,1.192397124912712e+34,7.564539456122809e+29,1.5317211390130514e+31,1.19077353848895e+34,153648094368276.72,1.6219890185118075e+29,2.021924349309512e+38,0.0,2.0321574827808688e+38
995.0,12.0,-10.0,19510938.290661473,1153194.246295549,2652.9906544062064,168200107.85382622,3272.6800547722823,1.229394491116195e+34,9.46526507167974e+36,7.827565248578376e+22,1.1103589166674392e+29,1.7246438004296892e+49,2.593692923843503e+51,2.1143979650489278e+35,0.01730144865349757,0.0037268974297103076,0.0012201625350900629,5.0384592453917947e-05,9.453276611506293e+36,1.198846017344802e+34,7.571481616228184e+29,1.538246270709302e+31,1.1972157068114988e+34,159988084022134.8,1.6349446428506084e+29,2.0163573133823295e+38,0.0,2.0265917598008982e+38
996.0,12.0,-10.0,19513556.673185844,1150575.8637711778,2618.38252437095,168288916.39533946,3274.42806000431,1.2300066210635232e+34,9.406316226966924e+36,7.971827146400282e+22,1.1308228131020313e+29,1.7247453661492974e+49,2.594469634521391e+51,2.1802239814987598e+35,0.017653508976207072,0.0037373678864327854,0.0012201554748147807,5.0401894414481586e-05,9.3942613350319e+36,1.2054891935025197e+34,7.580653949704774e+29,1.5451689340693238e+31,1.2038517327026e+34,166886805438413.7,1.648532635176514e+29,2.0108319672161822e+38,0.0,2.021120197559272e+38
997.0,12.0,-10.0,19516305.974836435,1147826.5621205866,2749.3016505894975,168382023.8107773,3275.287724011767,1.2306774577014497e+34,9.345707786856486e+36,8.125643414926977e+22,1.1526420199515876e+29,1.7248520683177484e+49,2.5952799258616018e+51,2.250674916226425e+35,0.01802495608906432,0.003748679107101186,0.0012201481223881468,5.04198614275813e-05,9.333582955148328e+36,1.212483170815809e+34,7.590437298985344e+29,1.5524711445623208e+31,1.2108381659963138e+34,174424949974378.25,1.6629301942738236e+29,2.0051773881739644e+38,0.0,2.0153150192599175e+38
