slice,mass (Msun),coupling,age (years),time to solar luminosity (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,avg X_h1,avg X_he3,avg X_he4,avg X_n14,avg X_mg24,avg X_si28,avg X_s32,avg X_ar36,avg X_ca40,avg X_ti44,avg X_cr48,avg X_fe52,avg X_fe54,avg X_ni56,avg X_neut,avg X_prot,max T (K),surface lum_nuc (ergs/s),cumulative e_nuc (ergs),surface R (Rsun)
843.0,2.195860950883573,-10.0,16744618.331559813,442911.76626300253,3.6761548801480357,206340023.2354867,20705.084977934286,7.923845298182685e+37,1.6520086564884263e+38,6.630555336905328e+35,9.405601878728293e+41,2.1645262274929708e+52,1.4681650597706612e+51,1.4272026488272394e+47,0.1777360558935349,0.24865005771899662,0.06791959379336779,0.01281235937506797,0.00010478037656162465,4.465861783121247e-11,0.48086883142019327,0.005049746599921096,0.004499303613873256,0.0022947397701678887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706208076.6444203,2.6301553674058777e+38,2.1746664889023492e+52,11.181013085517938
844.0,2.1919872564841625,-10.0,16744622.74294567,442907.35487714596,4.411385856177643,206328635.83340567,20813.71559070893,7.875692910692533e+37,1.6521558234534794e+38,6.633402557946358e+35,9.4096407301083e+41,2.1645273231393985e+52,1.46818804414355e+51,1.4281254709711827e+47,0.17803753759248656,0.24908564974122094,0.06805251565164996,0.012837732873372377,9.764438563413644e-05,3.8455294202392116e-11,0.479978902438658,0.005042785627266869,0.0045079109991859245,0.002294789282633582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706221579.8739533,2.6303638984739296e+38,2.1746701481979082e+52,11.030935660455025
845.0,2.187478879559642,-10.0,16744628.036608698,442902.06121411733,5.293663027413171,206313886.7244313,20887.888616459728,7.798260607310289e+37,1.6519748023263096e+38,6.635189160485317e+35,9.412175068688274e+41,2.164528624988489e+52,1.4682156223690324e+51,1.4292331558010528e+47,0.17838931929600846,0.2495944271602144,0.06820835047873695,0.01286748126327108,9.092200765138435e-05,3.272298552884805e-11,0.4789374450059689,0.005034653819798836,0.004518022171664213,0.002294847416904664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706144886.2968905,2.6287059838669732e+38,2.1746745365848404e+52,10.898757328237064
846.0,2.182292537311503,-10.0,16744634.389004331,442895.7088184841,6.352395632895805,206297241.75865838,21002.6037694056,7.752871271017028e+37,1.6521430499512392e+38,6.638356049463007e+35,9.416667376708463e+41,2.1645301781145905e+52,1.4682487196101016e+51,1.4305630120170698e+47,0.17879507880845266,0.25018210584800266,0.06838930590705689,0.01290202701964253,8.346369619155006e-05,2.6389613532470725e-11,0.477733519264768,0.005025257355239957,0.004529795690470239,0.002294915061451974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706132834.3231302,2.626173138638832e+38,2.174679797575132e+52,10.748607504879752
847.0,2.1762414516848043,-10.0,16744642.01187909,442888.08594372496,7.622874759474965,206276678.83768427,21106.044232006356,7.6896655519048775e+37,1.652396843334079e+38,6.642814618439797e+35,9.422991963807695e+41,2.1645320266715748e+52,1.4682884424004503e+51,1.4321599112938832e+47,0.17927034410098755,0.25087114188621684,0.06860224773849143,0.012942679855393697,7.660866294932319e-05,2.073720341186474e-11,0.4763195358473539,0.005014238252611631,0.004543677548779949,0.002294994786204981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706151271.9264596,2.6246139996482034e+38,2.17468610701539e+52,10.60003340922608
848.0,2.1692341005392164,-10.0,16744651.159328802,442878.9384940136,9.147449711369958,206252311.22763026,21223.726803823112,7.631898394538111e+37,1.6525086611618439e+38,6.647546538266671e+35,9.429704305648192e+41,2.1645342282756346e+52,1.4683361129745219e+51,1.4340775554617767e+47,0.1798231357047719,0.25167361433177576,0.06885142066347526,0.012990250321373117,6.987859874717559e-05,1.5330740644512322e-11,0.4746707172770871,0.005001400988287657,0.004559962557387652,0.002295088262586415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706179782.3204042,2.6223523006154184e+38,2.1746936718192863e+52,10.443358647636165
849.0,2.161096561359923,-10.0,16744662.136268454,442867.9615543615,10.97693965364395,206223157.93213823,21353.032666293922,7.573190777907023e+37,1.6526606475053577e+38,6.651959011061533e+35,9.43596350420705e+41,2.1645368498777628e+52,1.4683933229247005e+51,1.4363802559235243e+47,0.18046860669607964,0.2526117670236358,0.06914400410553716,0.013046108076479143,6.360399610577574e-05,1.0505587519261905e-11,0.4727406613103866,0.004986388473164109,0.004579130810553769,0.002295198237196312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706146734.6438584,2.618969666135696e+38,2.174702737874338e+52,10.277500725077724
850.0,2.151647840616422,-10.0,16744675.30859604,442854.789226776,13.17232758437274,206188934.40534765,21492.3943991856,7.509805906662392e+37,1.652768498957913e+38,6.658654852635354e+35,9.445461716179713e+41,2.1645399694700815e+52,1.4684619793450912e+51,1.4391462779471029e+47,0.18122301869902946,0.2537096488584189,0.06948795274384903,0.013111771696128148,5.776124797129971e-05,6.2669412917081645e-12,0.4704794542227502,0.00496881370414687,0.004601719804911412,0.0022953277726961187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706036260.7809887,2.6153026433192474e+38,2.1747136019074947e+52,10.102106659493623
851.0,2.1406963748807173,-10.0,16744691.115389142,442838.982433673,15.806793101247287,206148692.65963337,21628.932656583496,7.435480522728515e+37,1.6527969249571966e+38,6.666371708417746e+35,9.456408261311576e+41,2.1645436759309216e+52,1.468544368466548e+51,1.4424693510970282e+47,0.18210429435920586,0.2549938602302729,0.06989217343925674,0.01318893900538389,5.2878262183627284e-05,3.1404257487646233e-12,0.4678312572794722,0.0049482475217972385,0.00462833833064747,0.0022954803369824124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705901676.287354,2.6091615870937014e+38,2.1747266081351596e+52,9.925480480658615
852.0,2.1280524978288033,-10.0,16744710.083540862,442820.01428195275,18.968151721496746,206101863.74085966,21785.833484653234,7.36616156186936e+37,1.652740301353479e+38,6.675118452456037e+35,9.468815727651747e+41,2.164548082218739e+52,1.4686432320251873e+51,1.4464622710010747e+47,0.18313112682945368,0.25649243742901023,0.07036636923582552,0.013279459826245585,4.9169950563076585e-05,1.3596819257115076e-12,0.46473734994095406,0.004924235937248169,0.004659659870439883,0.0022956597541531217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705792189.8657149,2.6012556465486092e+38,2.1747421683166314e+52,9.737320313781815
853.0,2.113408014710868,-10.0,16744732.84532293,442797.25249988586,22.761782065796094,206047921.84522027,21949.654309208257,7.289313705624007e+37,1.652610657741341e+38,6.685265152106658e+35,9.483209064626945e+41,2.164553314601533e+52,1.4687618589895344e+51,1.4512610583448146e+47,0.18433373111675228,0.2582499800122493,0.07092518440339668,0.013386124154330768,4.6178646364192323e-05,5.45946841424479e-13,0.46110566189767793,0.004896059297293182,0.004696677553674948,0.0022958716960916185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705868483.9187368,2.591460276989017e+38,2.1747607702217107e+52,9.542345724211092
854.0,2.0964835153945223,-10.0,16744760.159461407,442769.9383614082,27.31413847895531,205985358.3087662,22127.838864732283,7.208913132057751e+37,1.6524191624995562e+38,6.697114106553098e+35,9.500017090884127e+41,2.1645595242055465e+52,1.4689041948517591e+51,1.457029809593937e+47,0.1857419157254801,0.2603110449866157,0.07158385513256418,0.013511832976331923,4.3433474975586276e-05,3.0815978781177585e-13,0.45684382167421206,0.00486299498293036,0.004740447653928778,0.002296122171894701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705930171.9093958,2.5795950837126057e+38,2.174782990303562e+52,9.33735975725774
855.0,2.0769280316240666,-10.0,16744792.936427582,442737.1613952331,32.77696617474637,205915240.436704,22325.21204324749,7.122279504366476e+37,1.6521796547204356e+38,6.711425972012187e+35,9.520318815522615e+41,2.164566886181132e+52,1.4690749731296018e+51,1.4639671046156637e+47,0.18739453954976884,0.2627335331403506,0.07236196452611951,0.013660312223600273,4.045908715925227e-05,2.662098304009286e-13,0.4518318130675894,0.004824104083307996,0.004792324203838947,0.002296418897328447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705975897.4983481,2.5654612287365912e+38,2.1748095083065688e+52,9.117704605148077
856.0,2.0543700434266383,-10.0,16744832.268786991,442697.82903582416,39.33235940969564,205837207.27272508,22553.780394391444,7.031145254654534e+37,1.6519187075025992e+38,6.728365453745702e+35,9.544347876909169e+41,2.164575607510252e+52,1.4692798746955041e+51,1.4723128701256362e+47,0.18933625538104262,0.2655842810931592,0.07328243117032901,0.013835917452654757,3.698595780506306e-05,2.4335762906634873e-13,0.4459306183318828,0.004778299697634408,0.004853908701168129,0.002296770993410693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705996450.0092772,2.5486764001726326e+38,2.1748411217136332e+52,8.876495485057939
857.0,2.028377645860804,-10.0,16744879.467618283,442650.6302045323,47.19883129163477,205751877.7702564,22837.351101512657,6.937376528705053e+37,1.6516945645317433e+38,6.749051428145761e+35,9.573691428059037e+41,2.1645859335339784e+52,1.4695257232117497e+51,1.4823585790315386e+47,0.1916226321895724,0.26894652651000067,0.07437383773553197,0.014044075381871756,3.288826339917636e-05,2.1639596624062317e-13,0.43896688616587637,0.004724226675724863,0.004927205965801584,0.002297189891334842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706003095.5208602,2.5295506740815406e+38,2.1748787731228796e+52,8.599503390338073
858.0,1.9987801699332208,-10.0,16744935.512913,442594.58490981534,56.0452947176915,205661373.58884436,23144.78663960977,6.8366428047344385e+37,1.6515633138613425e+38,6.774121497414375e+35,9.609253922998229e+41,2.1645980169201156e+52,1.4698176278471306e+51,1.4943314622333717e+47,0.19429307347570104,0.27288022957079827,0.07565770769939138,0.014288855225710925,2.8092458100059793e-05,1.8484092884193929e-13,0.4308151477038976,0.004660899699036554,0.005013778446576801,0.002297684499932936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705986543.8626631,2.5083740234988313e+38,2.1749231072394458e+52,8.311554903715793
859.0,1.9863174595439694,-10.0,16744960.13938184,442569.95844097435,24.626468840005817,205616966.99678907,23269.399315143055,6.851229091758069e+37,1.6513260047137423e+38,6.784176749981644e+35,9.623517540090961e+41,2.1646033377238545e+52,1.4699458731803721e+51,1.4996001917609591e+47,0.19543714194481668,0.2745704294902611,0.07621457746289423,0.014395076789617317,2.603031155072955e-05,1.712725880404677e-13,0.42730915071944664,0.004633706954686932,0.005051455598535259,0.0022978995073505803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705957589.8617822,2.5248497962771986e+38,2.174942715736047e+52,8.231540065711707
860.0,1.9736334431595564,-10.0,16744984.76585068,442545.33197213523,24.626468840005817,205573846.22982755,23429.45753528513,6.818318044769328e+37,1.6516661688085462e+38,6.796205592030528e+35,9.640580741229512e+41,2.1646086329682053e+52,1.4700741449314485e+51,1.5048782631317239e+47,0.19661801827443154,0.2763130804340965,0.07678649959090278,0.014504154873666573,2.3904805460543064e-05,1.572873575915911e-13,0.42369591931514344,0.004605673901855007,0.0050900974794385176,0.0022981201041784804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705976562.021877,2.5141179605555775e+38,2.174962240887031e+52,8.099931704139559
861.0,1.9586253525411736,-10.0,16745014.317613289,442515.7802095264,29.551762608006978,205524122.43118963,23611.946672628106,6.752245873434048e+37,1.652233288933489e+38,6.811139424138737e+35,9.661764740486978e+41,2.1646149256858374e+52,1.4702281238851818e+51,1.5112258662776303e+47,0.19803400316724312,0.2784039465858254,0.07747394984058036,0.014635237865542822,2.1354288059213946e-05,1.405056694144452e-13,0.4193599464415337,0.004572024029212163,0.005136620847215512,0.002298385713978358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706011531.1033431,2.5056323510369028e+38,2.1749855919870505e+52,7.9364764695598415
862.0,1.9499106488119273,-10.0,16745032.048670853,442498.0491519626,17.73105756480419,205492759.92339244,23725.985464636302,6.757231189139791e+37,1.6527154775639258e+38,6.820186963415117e+35,9.674598892091465e+41,2.1646187041040386e+52,1.470320538219801e+51,1.5150394872472336e+47,0.19886404881235226,0.27963217703567544,0.07788051260411301,0.014712772554522692,1.985526863873466e-05,1.3064254047546902e-13,0.41681108599338496,0.004552257951164445,0.005164215398289215,0.0022985431610596904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705874850.6223978,2.513641599544178e+38,2.1749996474321072e+52,7.863267773948085
863.0,1.9411322043074248,-10.0,16745049.779728416,442480.3180943988,17.73105756480419,205461148.08863,23842.54410286009,6.728477907729586e+37,1.653361121494671e+38,6.829759426198391e+35,9.688177660288647e+41,2.1646224664443646e+52,1.4704129886566744e+51,1.5188584608186052e+47,0.19970806894468762,0.28088065534679724,0.07829324032177037,0.01479147300130564,1.833167743334973e-05,1.2061773416367063e-13,0.4142206093691471,0.00453216687661902,0.005192220227880737,0.0022987030135691745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705831452.5846272,2.5115356212972223e+38,2.1750136911012362e+52,7.76998932999967
864.0,1.9307416500386718,-10.0,16745071.056997495,442459.0408253204,21.277269077765023,205423811.91851127,23974.356091595007,6.683345084050726e+37,1.6539424817103494e+38,6.840990269006531e+35,9.704108880352221e+41,2.1646269509686328e+52,1.4705239681901905e+51,1.5234487649992996e+47,0.20071611751701873,0.2823728438276829,0.07878763960817504,0.014885730419788436,1.6510383043321382e-05,1.0863412049911134e-13,0.41112376586219634,0.004508145433276373,0.005225820895627929,0.0022988948324132864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705669238.6587201,2.5080441569273964e+38,2.1750305200764666e+52,7.658967664450636
865.0,1.918552292340734,-10.0,16745096.589720389,442433.5081024263,25.532722893318027,205380409.31070337,24134.44945088621,6.634850903732232e+37,1.6545090874303442e+38,6.85421315753443e+35,9.72286586507837e+41,2.164632293350243e+52,1.4706571892534995e+51,1.5289677770853033e+47,0.20191091224411312,0.2841435104235938,0.07937643976093745,0.014997963008622266,1.4348641690316257e-05,9.44104543552801e-14,0.4074476113636262,0.004479625636752812,0.005265933882715112,0.0022991238171858625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705787797.0280111,2.502420133993541e+38,2.1750506695621133e+52,7.530225604637345
866.0,1.9042757055708581,-10.0,16745127.228987861,442402.86883495376,30.639267471981633,205330610.63990015,24325.556984009625,6.585256971984138e+37,1.6550856372125457e+38,6.86984281513106e+35,9.745036909490971e+41,2.164638656288538e+52,1.470817110238013e+51,1.5356056935879104e+47,0.20332766015396553,0.28624565130142926,0.0800781045999379,0.015131676807776079,1.1781548488854747e-05,7.75196739694012e-14,0.4030815893670286,0.0044457459516009,0.0053138616463539005,0.0022993974026729435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706032911.647034,2.4947072817947524e+38,2.175074774420231e+52,7.3846169613732195
867.0,1.8875522811310717,-10.0,16745163.996108828,442366.10171398707,36.76712096637796,205274280.17290318,24556.697645431745,6.529044777226149e+37,1.6557087889218835e+38,6.888431999044227e+35,9.771406113012213e+41,2.1646462266371306e+52,1.4710090876731173e+51,1.5435927473253553e+47,0.20501209264111156,0.288747909176103,0.08091632695492926,0.015291367350466175,8.72509978813462e-06,5.740904753634159e-14,0.39788265935701067,0.004405390577321329,0.005371272493982912,0.0022997251285612704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706248409.7686808,2.484886595674948e+38,2.1751035863803023e+52,7.215261801546937
868.0,1.8680299902553206,-10.0,16745208.116653988,442321.98116882704,44.120545159653545,205211715.677471,24836.416866366788,6.468040764691878e+37,1.6564218082601244e+38,6.91068546595578e+35,9.802973189909458e+41,2.1646552261753426e+52,1.4712395598037204e+51,1.553208174961745e+47,0.20701338539599431,0.2917248249134367,0.08191759127263919,0.015482051762526261,5.087887408970018e-06,3.3477111917676005e-14,0.39169500198771146,0.004357342105539058,0.005440065607113611,0.00230011784692868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706440269.3150793,2.472857929745701e+38,2.175137993367273e+52,7.020623593374531
869.0,1.845292211017649,-10.0,16745261.061308179,442269.03651463613,52.94465419158426,205143955.91647556,25182.62674840472,6.396605136804033e+37,1.6573001333760698e+38,6.937543515396881e+35,9.841071977634845e+41,2.1646659063478e+52,1.471516273011105e+51,1.5647915320064655e+47,0.2093936279694022,0.29527047423900704,0.08311525504584813,0.015710041090389818,7.545773243019452e-07,4.964950701059601e-15,0.3843220229846978,0.004300062841183493,0.005522640733315233,0.0023005892981596797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706610811.665937,2.458556156501507e+38,2.1751790429602766e+52,6.791096637726323
870.0,1.8197564202831973,-10.0,16745322.723231204,442207.3745916113,61.66192302517458,205073815.13561553,25600.008490955068,6.32596562875267e+37,1.658422424793992e+38,6.969119206385479e+35,9.885862853118754e+41,2.1646782076333416e+52,1.4718387649276501e+51,1.5783434749607878e+47,0.21213161873096725,0.29935657002791877,0.08450306944260484,0.015974095801388418,4.013899541749504e-22,2.1746280520166056e-30,0.3758162248584299,0.004234018088477028,0.005618733838188721,0.002301137991357628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706761009.5542452,2.4436563695157286e+38,2.1752265615788263e+52,6.535072222381792
871.0,1.7975032102029795,-10.0,16745378.446056891,442151.65176592395,55.72282568616851,205010319.95025662,25959.04866084818,6.275209164323473e+37,1.6596892365386997e+38,6.998194015953037e+35,9.927106168285766e+41,2.1646892349017195e+52,1.4721304179730823e+51,1.5906412265659891e+47,0.21457396832038556,0.3030101321425312,0.08575277248308986,0.01621181779757452,3.992517664077657e-22,2.2039381059360933e-30,0.36820457725046296,0.00417494340985238,0.005705623299615652,0.0023016340758205025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706894603.2681473,2.44158041580806e+38,2.175269466861831e+52,6.33000064641064
872.0,1.7765997202789772,-10.0,16745432.036294762,442098.06152805313,53.59023787114629,204950377.5698071,26315.020425263956,6.219424531418689e+37,1.6610396607234807e+38,7.026813645289517e+35,9.967703799370668e+41,2.1646997458643972e+52,1.4724111372870947e+51,1.6025166944000288e+47,0.2169195217331921,0.3065243017259167,0.08696012286744816,0.016441416574344975,4.0381191193196887e-22,2.2302432825161988e-30,0.3608800692326041,0.004118098796134033,0.005789822953342858,0.0023021148963504835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706865454.8458021,2.437170147185513e+38,2.175310655567196e+52,6.132462124415803
873.0,1.7565020556135877,-10.0,16745485.049212892,442045.0486099236,53.01291812929202,204893062.1099489,26686.8088291604,6.1629497387756075e+37,1.6620369812496583e+38,7.054767243163744e+35,1.0007356648841607e+42,2.1647100491785943e+52,1.472688999186851e+51,1.6143109628226831e+47,0.2192221294861169,0.3099804948552494,0.08815390313559242,0.016668359983533484,4.0742981422800223e-22,2.255488152359095e-30,0.35367245743170866,0.004062159316205515,0.00587337250464107,0.0023025920662859602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706468271.3864293,2.4321803508120653e+38,2.1753513171325192e+52,5.935649119688738
874.0,1.7331234164306237,-10.0,16745548.664714647,441981.4331081677,63.61550175515041,204835357.1963899,27166.071738671584,6.087054031985558e+37,1.6633765152492033e+38,7.088766145048939e+35,1.0055584907139401e+42,2.1647222608952985e+52,1.4730227022009846e+51,1.628532292794608e+47,0.22196290697692003,0.3141006407978606,0.08958317528103628,0.016939917473800664,4.0843913636330675e-22,2.2861534892368058e-30,0.3450764700817476,0.0039953975339194975,0.00597379494517891,0.002303165688869637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706104929.2278897,2.4140635575023485e+38,2.1753997475557015e+52,5.692684149616451
875.0,1.7082793439768493,-10.0,16745619.457605828,441910.6402169876,70.7928911808345,204780658.72217512,27665.776732767452,6.021627769007759e+37,1.6649097710316501e+38,7.12663478706995e+35,1.0109302484693613e+42,2.1647357043275228e+52,1.4733943974057556e+51,1.6444426803879705e+47,0.22494787833858365,0.3186001449022547,0.09115636153078462,0.017238640015537047,4.110267261211331e-22,2.3188873420468047e-30,0.33568129830716686,0.003922396775031385,0.006084948243946951,0.002303800666029115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705760036.7340033,2.399931489478081e+38,2.175453326616978e+52,5.4593182684077926
876.0,1.6870732310405803,-10.0,16745682.167024352,441847.9307984635,62.70941852434577,204731727.80289444,28112.828339303313,5.96393103724482e+37,1.6669181642062677e+38,7.161664824512669e+35,1.0158993433527008e+42,2.1647474986227253e+52,1.4737240478457792e+51,1.6586056189856565e+47,0.22755651956014777,0.32254323740021784,0.09254575334836403,0.01750238796176726,4.1711441734306707e-22,2.347311734483826e-30,0.32744124591282003,0.0038583953660863996,0.006183565244483294,0.00230436398544679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705943135.2115052,2.398085659232715e+38,2.175500751260236e+52,5.2616798697880816
877.0,1.667506392424727,-10.0,16745742.01642176,441788.0814010557,59.84939740735827,204684675.33578175,28556.312985103308,5.921486155532251e+37,1.6691366852264783e+38,7.196063615434031e+35,1.0207788944019944e+42,2.164758674898443e+52,1.4740390824724727e+51,1.6721875457075111e+47,0.23001465392806775,0.3262684024224121,0.09386777864026337,0.017753237457197084,4.2200997113501006e-22,2.376428601762178e-30,0.3196507738330928,0.0037978929599586852,0.006277826901514195,0.0023049026368277014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706571824.6455035,2.3958419545639145e+38,2.1755459706351652e+52,5.081340393798096
878.0,1.6486533084476773,-10.0,16745801.15062371,441728.94719910435,59.13420195071303,204638064.7138822,28999.680974693983,5.857604574716148e+37,1.671617978569651e+38,7.230884279345035e+35,1.0257182891473637e+42,2.1647695984886086e+52,1.474350815186392e+51,1.6856721050346726e+47,0.23243234762492354,0.32993972558254914,0.09517784515823036,0.018001705067253168,4.292308082753719e-22,2.4009340904662954e-30,0.3119685810447929,0.0037382359357808763,0.00637158960413926,0.0023054387616778414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707071237.574452,2.393489256329254e+38,2.175590605767784e+52,4.900504373951309
879.0,1.6269517864431957,-10.0,16745872.076577568,441658.02124524675,70.9259538568237,204590057.96191654,29556.239870899542,5.7901973465335445e+37,1.6748513734941586e+38,7.273694586405378e+35,1.0317910339486102e+42,2.1647825495439178e+52,1.47472543269033e+51,1.701941329596857e+47,0.23527507083310434,0.3342686139614031,0.09673443540080565,0.018296685655689815,4.283875871618814e-22,2.432638857835074e-30,0.3029031439827477,0.0036677960789919116,0.006483642877713299,0.002306079988878923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707532106.6403095,2.3813172568960947e+38,2.1756438691881076e+52,4.690460837886787
880.0,1.6040006217398242,-10.0,16745950.582837906,441579.51498490945,78.50626033818463,204540319.86394018,30180.51184751809,5.721272488243276e+37,1.6786479984121153e+38,7.32264364222823e+35,1.0387345749948159e+42,2.1647967141183072e+52,1.475141027900942e+51,1.7200705361345363e+47,0.238351750886576,0.3389706498070018,0.09844163138694587,0.018619921850093653,4.323235551447557e-22,2.4663799680875222e-30,0.29304617944382544,0.0035911844317152632,0.006607362249295285,0.0023067887238784725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707899664.0654262,2.3749594761158784e+38,2.1757026678036963e+52,4.471572851026192
881.0,1.5844652491920452,-10.0,16746020.694733357,441509.4030894581,70.11189545150077,204488884.2914391,30722.78240747418,5.668283752468918e+37,1.681074360524247e+38,7.365484593508312e+35,1.0448116667521785e+42,2.1648092469699275e+52,1.4755127216347627e+51,1.7363559815273694e+47,0.24102526112194372,0.3430758351197244,0.09995095362582286,0.01890551670111018,4.406078686792544e-22,2.4988236463240522e-30,0.28442872004514047,0.003524252630760195,0.006717509266446424,0.0023074202683867322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707388978.6134946,2.3832100455580807e+38,2.17575536173926e+52,4.295086332378
882.0,1.5663703349189741,-10.0,16746088.065147167,441442.0326756481,67.37041381104676,204441863.98520923,31297.468383741736,5.619541992331044e+37,1.6837798971301515e+38,7.408245678002084e+35,1.0508774292142229e+42,2.1648211862115867e+52,1.4758704563953516e+51,1.7520954911777775e+47,0.2435514873457982,0.3469671195962664,0.10139328498564092,0.019178276241174005,4.450948707842401e-22,2.5267133782594873e-30,0.2762531991957488,0.003460753801301236,0.006823320482499603,0.0023080271309052916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706947905.532188,2.376290278512594e+38,2.175805848244968e+52,4.120967960129237
883.0,1.5457413779302231,-10.0,16746167.823546601,441362.2742762137,79.75839943428944,204400198.30782396,32014.654184227307,5.559600667506663e+37,1.6872485070291695e+38,7.458661728364373e+35,1.0580290669566344e+42,2.1648351700576793e+52,1.4762948434125778e+51,1.7708559712742952e+47,0.2464940540626224,0.3515121558135198,0.10308953341011565,0.019498732624502975,4.621010085821027e-22,2.559865016934529e-30,0.2666972878022386,0.0033864696515149575,0.006948489716938203,0.002308745697886028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706993890.6255482,2.3576895005068467e+38,2.1758651502867537e+52,3.9173408866511576
884.0,1.5241043795698186,-10.0,16746255.703036083,441274.3947867323,87.87948948137075,204363968.9493876,32766.920870962505,5.487051833972808e+37,1.6916874824960227e+38,7.514430542539946e+35,1.0659400070925934e+42,2.1648503766952434e+52,1.4767636721970742e+51,1.79168122046419e+47,0.2496498202430452,0.35640728020284895,0.10493607301119029,0.019847194571273565,4.489892967731284e-22,2.5967154329504017e-30,0.2563934454594592,0.0033063321433199665,0.007085788308873576,0.0023095348393410175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707526335.7350655,2.345254730745745e+38,2.1759301459160367e+52,3.715056841604714
885.0,1.5058141370336782,-10.0,16746334.419229561,441195.6785932537,78.71619347791686,204322673.8493792,33405.858320940926,5.432896362188449e+37,1.6961677519557782e+38,7.56618789493257e+35,1.0732819117471328e+42,2.1648638632839102e+52,1.4771847278413442e+51,1.8104634789707334e+47,0.2523667285365816,0.3606489393369884,0.10656215485722176,0.020153770362763276,4.575350934716953e-22,2.6298257675866878e-30,0.24744904561966058,0.0032368169269054343,0.00720777620457238,0.002310236934645853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708265269.4005238,2.3525434021686876e+38,2.175988545309418e+52,3.556621396191324
