mass enclosed (Msun),dm (g),r (Rsun),dr (cm),T (K),log T,eps_grav (ergs/g s),eps_nuc (ergs/g s),eps_neu (ergs/g s),eps_a (ergs/g s),lum_gamma (ergs/s),lum_neu (ergs/s),lum_a (ergs/s),num_a (/s),X_c12,log X_c12,X_o16,log X_o16,X_ne20,log X_ne20,X_na23,log X_na23,X_h1,log X_h1,X_he3,log X_he3,X_he4,log X_he4,lum_nuc (ergs/s)
0.7000465326923256,9.152819021745902e+30,0.003821081045269905,1290722.4507475495,76092799.32682736,7.881343561362104,10.598758651547417,1.3846261154435192e-19,14.02449360039901,3.240800770173676e-23,-2.123353719307569e+32,1.268688130337515e+34,38940896082768.695,5.523859567491338e+19,0.0788414556643175,-1.1032453658595596,0.38439305109461286,-0.4152244719362255,0.418040712209943,-0.37878142103086865,0.052275951490903874,-1.2816980537089806,0.0,-98.99999999999999,2.4855704304256993e-42,-41.60457392630415,1.1373165830490975e-21,-20.94411862842252,1.680039333251706e+16
0.7089281830318631,1.7660361203225083e+31,0.0038571939274705176,2512373.214696616,76113286.39127696,7.881460474152451,10.732006293872061,1.324224426230321e-19,14.23625593363513,3.3008422691818623e-23,-2.849895050536249e+32,1.2938298725344703e+34,38941479023436.18,5.5239422590240784e+19,0.0788418991400417,-1.1032429230010838,0.3843665222957038,-0.4152544457053495,0.4180651777882745,-0.37875600495427814,0.05229140688261046,-1.281569673467056,4.026163681218106e-47,-46.39510857311233,2.507379856597718e-42,-41.60077986742686,1.1426307377298437e-21,-20.942094097230743,1.6802731960685196e+16
0.7160107815991654,1.4083108901415879e+31,0.0038863014448592514,2025009.9847342372,76146201.55194476,7.881648244032211,10.901689965393702,1.2583757374084142e-19,14.4969197405342,3.3991749812516503e-23,-3.444106827565183e+32,1.314246042478573e+34,38941957732950.54,5.524010165117593e+19,0.07884323146605662,-1.1032355840486516,0.38433397333494396,-0.4152912242273836,0.4180946171211945,-0.3787254238621922,0.05231008237319491,-1.2814145960842855,0.0,-98.99999999999999,2.5258556806467866e-42,-41.59759146727605,1.1488790104640932e-21,-20.939725704866543,1.6804504144940078e+16
0.7203983150072786,8.724214736709518e+30,0.003904476792986324,1264458.9692004323,76175040.64169635,7.881812694604061,11.031139935253373,1.2141741524637517e-19,14.690403657226163,3.4874845539110015e-23,-3.818741464442519e+32,1.3270622660860316e+34,38942261988591.93,5.524053324510538e+19,0.07884470898965219,-1.103227445438399,0.3843098164889554,-0.41531852213847165,0.41811610779718805,-0.37870310106311705,0.05232376591220382,-1.281301005967593,0.0,-98.99999999999999,2.525675611941821e-42,-41.59762242931129,1.1533475102662128e-21,-20.938039817551843,1.6805563416543464e+16
0.731293696707391,2.166448451752644e+31,0.003950112753552794,3174893.776609361,76217908.40680371,7.882057026568827,11.211057505523886,1.1578174629811574e-19,14.95406085314161,3.622760169649472e-23,-4.770417148539493e+32,1.359459468068735e+34,38943046840907.99,5.524164657695217e+19,0.07884716376182431,-1.1032139242087988,0.3842767045296188,-0.4153559423659685,0.4181452504493939,-0.37867283183467226,0.05234236741159821,-1.2811466383919388,0.0,-98.99999999999999,2.5447996164995122e-42,-41.594346409348724,1.1593267609240014e-21,-20.935794139131055,1.6808071768393552e+16
0.740399154268362,1.8105381691457155e+31,0.0039888273154590325,2693372.071816981,76289137.54763642,7.8824627052031495,11.468981284607366,1.0914656334175622e-19,15.316186059265636,3.858438388923279e-23,-5.588415652071609e+32,1.3871900075347729e+34,38943745425905.63,5.524263753653736e+19,0.07885206985614361,-1.1031869020141771,0.3842312217350585,-0.41540734828137177,0.4181841572108418,-0.37863242433097105,0.05236736971494722,-1.2809392391016017,0.0,-98.99999999999999,2.6375825331656642e-42,-41.578793941879034,1.1670305541165989e-21,-20.932917773508585,1.6810047908583166e+16
0.74640603465965,1.1944140262139292e+31,0.004014670780408142,1797929.8565095663,76353064.89194518,7.882826474777429,11.679942026585197,1.0456809740492514e-19,15.601380332706977,4.0823393469088124e-23,-6.138935345046971e+32,1.4058245150324562e+34,38944233026243.2,5.524332920931861e+19,0.0788570299832226,-1.1031595839225408,0.38419525067769444,-0.4154480080771849,0.4182141369382356,-0.3786012907663219,0.05238676040601087,-1.280778457465294,0.0,-98.99999999999999,2.6344605213890077e-42,-41.57930830514637,1.1727752173366644e-21,-20.930785219960494,1.6811296884605516e+16
0.7541298028888157,1.5358016985857508e+31,0.004048274449962135,2337807.2908712626,76417500.41179617,7.883192827972675,11.882616350737367,1.0064714031305598e-19,15.86769603785766,4.3206370447922246e-23,-6.859034641510869e+32,1.4301941495600404e+34,38944896590414.44,5.524427049102105e+19,0.07886241900315005,-1.1031299056345008,0.3841612909019323,-0.41548639791948244,0.418241923739887,-0.3785724365199396,0.05240481820114655,-1.280628781299239,0.0,-98.99999999999999,2.6598156554393736e-42,-41.57514846209064,1.1779668688335742e-21,-20.928866924222177,1.6812842625096022e+16
0.7623279274914878,1.6301231881165532e+31,0.004084424397205091,2514951.829692483,76502122.5390786,7.883673484751286,12.134499261186258,9.64482213858326e-20,16.18733741156619,4.653978033555346e-23,-7.6375977612353e+32,1.456581503628501e+34,38945655246165.38,5.52453466624115e+19,0.07887010902062322,-1.103087558856714,0.38412008806155706,-0.4155329802439298,0.41827479495468417,-0.37853830501512165,0.05242632433972404,-1.2804505900248542,0.0,-98.99999999999999,2.7350327457937254e-42,-41.56303746961121,1.183909327622814e-21,-20.926681557765953,1.6814414849917358e+16
0.7702698702959732,1.5791837464958074e+31,0.004119944459478047,2471130.7323295474,76599090.3560526,7.884223612247584,12.409699741959335,9.254403386080997e-20,16.52327441276586,5.066454961504768e-23,-8.404748798489022e+32,1.482674790020031e+34,38946455332498.14,5.524648160407659e+19,0.07887967297108317,-1.1030348986138585,0.3840761929295397,-0.41558261186571716,0.41830881181291224,-0.3785029867666913,0.052448759107274534,-1.2802647823844053,0.0,-98.99999999999999,2.6310817603908807e-42,-41.57986565608195,1.1898372941051054e-21,-20.924512422728064,1.681587629025844e+16
0.777694906488558,1.4764015255625744e+31,0.0041536220171434135,2342947.686779499,76702258.46388043,7.8848081517450765,12.691814015562997,8.913272014523743e-20,16.854283307598475,5.544024071311966e-23,-9.132323034414806e+32,1.5075584796076332e+34,38947273853057.805,5.524764269513497e+19,0.07889068089304196,-1.1029742955961863,0.3840321222337625,-0.4156324477017128,0.4183419380243462,-0.378468595998877,0.0524707985678439,-1.2800823261014724,6.216912142769507e-48,-47.20642527002608,2.575192540418604e-42,-41.58919029434501,1.1953973587865744e-21,-20.922487708068743,1.681719224709844e+16
0.7895013875861643,2.3476123552690403e+31,0.004208169507159545,3794868.8804222345,76844745.86466683,7.885614178667394,13.071751536784264,8.517652722125619e-20,17.2810262069613,6.275787090896131e-23,-1.030678673576478e+33,1.5481276302428238e+34,38948747164589.164,5.524973262290168e+19,0.07890709044133683,-1.1028839701595163,0.3839737479658749,-0.41569846704729657,0.41838448061110767,-0.3784244333902135,0.052499364414611026,-1.2798459543635305,0.0,-98.99999999999999,2.559584758959409e-42,-41.591830484500576,1.2022256783464572e-21,-20.920014000169537,1.6819191861775276e+16
0.7978199566323194,1.6540724801458031e+31,0.004247384612667308,2728194.890175104,77017456.29769391,7.8865891708159515,13.515920429167162,8.159535950002592e-20,17.75096138802324,7.288484514326501e-23,-1.1143858676652367e+33,1.5774890069708838e+34,38949952732754.875,5.525144275027838e+19,0.0789291670039123,-1.1027624805914837,0.38390764344219086,-0.41577324117324094,0.41843010804158476,-0.3783770734575164,0.052530525648421596,-1.2795882533932221,0.0,-98.99999999999999,2.6452534875504578e-42,-41.57753270435866,1.2089227625949833e-21,-20.917601445086554,1.6820541508161842e+16
0.8022828219818692,8.874005512640983e+30,0.004268706046397506,1483332.1446099281,77138298.30415449,7.88727005395876,13.821980659455717,7.953973325578959e-20,18.059237814308457,8.089316479760448e-23,-1.1595065658229593e+33,1.5935147845627105e+34,38950670579145.23,5.5252461032611406e+19,0.07894590458983884,-1.1026703946001726,0.38386283006174615,-0.41582393914753485,0.41845974820275605,-0.37834631060778473,0.052551053584510454,-1.279418572473945,0.0,-98.99999999999999,2.499354773382703e-42,-41.602172093138584,1.2129888692669976e-21,-20.916143184325595,1.6821247344193228e+16
0.8094633257035823,1.4277784476838626e+31,0.004303447508252043,2416963.501220107,77254089.94273163,7.887921480880568,14.11439443461285,7.77430559765707e-20,18.34344993646783,8.936317272802461e-23,-1.2322765106399826e+33,1.6197051670381672e+34,38951946487265.6,5.525427093890195e+19,0.07896282066391021,-1.1025773464466782,0.38382005435389427,-0.4158723373970619,0.41848735597536596,-0.37831765908788195,0.05257033334248803,-1.2792592691610658,0.0,-98.99999999999999,2.3815616006220817e-42,-41.62313818070109,1.2166213005213102e-21,-20.914844584208875,1.6822357342791032e+16
0.8164643416181878,1.3920889149516005e+31,0.00433786324255568,2394302.635504067,77406783.252717,7.888779020116263,14.49661253616632,7.576272337516997e-20,18.699177141188557,1.0185476647150194e-22,-1.3032238118781754e+33,1.6457360842551322e+34,38953364396179.0,5.525628227672542e+19,0.07898676495664164,-1.1024456731124919,0.3837646071456056,-0.41593508074733043,0.4185216726660123,-0.37828204764551215,0.05259465173961847,-1.2790584162657321,7.39711018095992e-48,-47.13093791237467,2.2781801376445927e-42,-41.64241193886448,1.220808336175725e-21,-20.91335251383975,1.6823412027264804e+16
0.8260109007907239,1.8982472489873616e+31,0.004385711215089737,3328783.449194312,77598830.95549163,7.88985517855969,14.975937438332108,7.363895940040156e-20,19.122616437542366,1.1998417339506863e-22,-1.3995175663048682e+33,1.6820355383011376e+34,38955641992449.695,5.525951310169771e+19,0.07901918438920207,-1.1022674572804516,0.3836954040068348,-0.4160134028512662,0.41856265741327137,-0.3782395203900101,0.0526241630382878,-1.278814798343804,8.999781489611252e-48,-47.045768034894905,2.2056877525499005e-42,-41.656455968297784,1.2253346962309226e-21,-20.911745268954522,1.6824809876785806e+16
0.8346060045523588,1.7090589159308643e+31,0.0044297586368393605,3064379.131121278,77831217.17826097,7.891153822298556,15.55351192029457,7.16314662922521e-20,19.60165505042243,1.4612575722237032e-22,-1.4851816618393012e+33,1.7155359216320632e+34,38958139367731.98,5.526305568847263e+19,0.07906224311054023,-1.10203086825373,0.38361259810153714,-0.41610713873771743,0.41860859309187004,-0.37819186081797895,0.052658070019404715,-1.278535062345079,0.0,-98.99999999999999,1.9603924836444053e-42,-41.70765697128796,1.2296762971127557e-21,-20.910209198218894,1.6826034100747086e+16
0.8391860584177997,9.107024314371645e+30,0.004453628158707786,1660602.6363863945,78014916.50751834,7.892177648043697,16.00853780503553,7.036934005990413e-20,19.958396217304394,1.7061860354528464e-22,-1.5302041776644506e+33,1.7337120815947485e+34,38959693195502.945,5.526525983045762e+19,0.07909931573829114,-1.1018272734222943,0.38354727731077193,-0.4161810958357374,0.4186425698847155,-0.3781566122944626,0.052683801616549945,-1.2783228942736475,0.0,-98.99999999999999,1.823310960402243e-42,-41.73913925736253,1.2322927340118204e-21,-20.90928611224914,1.6826674956037998e+16
0.8473461800251699,1.6225666350191463e+31,0.00449688510987041,3009386.0923836827,78200618.05630329,7.893210185507179,16.468316829673643,6.918734943624348e-20,20.30229925937941,1.994055020530576e-22,-1.609014682045649e+33,1.7666539149871916e+34,38962928682647.65,5.5269849446624076e+19,0.07913896920968981,-1.1016096107475137,0.38348042290695955,-0.416256802355155,0.4186761007945872,-0.3781218291476197,0.052709580911655445,-1.27811043680115,0.0,-98.99999999999999,1.7110633267180875e-42,-41.76673391685558,1.2345222359832663e-21,-20.908501083230743,1.6827797566885604e+16
0.8565917401772327,1.8383963066494174e+31,0.004547098263277523,3493329.0825329423,78474947.27858162,7.89473103260236,17.14052906037663,6.780034903113039e-20,20.779941335760057,2.507076927660146e-22,-1.6955144948378458e+33,1.8048556823912444e+34,38967537683611.945,5.527638742510795e+19,0.07920227876732257,-1.1012623229327707,0.3833813343925225,-0.41636903534857234,0.41872250120398513,-0.37807370047453115,0.05274632058508054,-1.2778078299701519,0.0,-98.99999999999999,1.6120215182225544e-42,-41.79262916527104,1.2367059466998725e-21,-20.90773355090185,1.6829044005998088e+16
0.8637177614929624,1.4169451123001686e+31,0.004586736683798379,2757644.9156359434,78755899.428929,7.896283095712021,17.812629429646456,6.672996564409225e-20,21.23543131247865,3.1642357728237297e-22,-1.7597204837882398e+33,1.834945122997047e+34,38972021232024.414,5.52827474461362e+19,0.07927235490055717,-1.10087824026596,0.3832798423441012,-0.4164840207898113,0.418766227033309,-0.3780283508817092,0.05278226817110743,-1.2775119511180402,4.1490559421999944e-49,-48.38205070948894,1.5825413373296856e-42,-41.80064493702011,1.237712183451969e-21,-20.90738033404841,1.6829989532984722e+16
0.8691930557112841,1.088712906868685e+31,0.00461778518890723,2160044.5004227757,78986353.05286632,7.897552062102981,18.342048066662343,6.601269095175692e-20,21.585403245003768,3.825190722932329e-22,-1.8074708602843466e+33,1.8584454301098479e+34,38976185766535.7,5.528865493828929e+19,0.07933282198433435,-1.1005470969500952,0.3831969211521693,-0.4165779889776141,0.4187996185641044,-0.37799372254138075,0.05281060993459211,-1.2772788166111455,0.0,-98.99999999999999,1.4987165677587297e-42,-41.82428049169949,1.2377377468730573e-21,-20.907371364323286,1.6830708221671286e+16
0.8742576383133908,1.0070466036994518e+31,0.004646989283554652,2031728.8646211028,79188647.8486109,7.898662927421895,18.779730315998663,6.547363522224355e-20,21.87569496352065,4.514069367050173e-22,-1.8504471460351513e+33,1.8804752744264265e+34,38980731644760.66,5.529510337565246e+19,0.07938716421325913,-1.1002497111999585,0.38312523441951435,-0.4166592424094304,0.41882698527166307,-0.377965344240046,0.05283445308583595,-1.2770827838028693,0.0,-98.99999999999999,1.3728750454131275e-42,-41.86236898902479,1.237268585998043e-21,-20.907536013584078,1.683136757169111e+16
0.881095920425009,1.3597307649359528e+31,0.004687203404732716,2797696.4103578925,79427547.43037245,7.899971152579603,19.250610171452802,6.491868109349332e-20,22.19838613967635,5.482919413630669e-22,-1.9069058782253297e+33,1.9106591029924722e+34,38988186938969.03,5.530567888941411e+19,0.07945113105333258,-1.0998999158672413,0.38304362264146213,-0.4167517639069405,0.4188566161752903,-0.3779346201386735,0.05286093017177532,-1.2768651990379256,0.0,-98.99999999999999,1.2546086188379926e-42,-41.90149173329723,1.236231856198627e-21,-20.90790006935686,1.6832250290970128e+16
0.8855740290828013,8.904315457212881e+30,0.004714052127351297,1867865.6325746775,79668660.9316794,7.901287517619065,19.634953814812484,6.452120716337342e-20,22.504822921081427,6.663480885631767e-22,-1.9434628492002402e+33,1.9306981072522745e+34,38994120312553.91,5.5314095522245214e+19,0.07951286883310969,-1.0995625768665946,0.38296804942304213,-0.41683745720129334,0.41888223793091234,-0.3779080548503805,0.052884656003523586,-1.2766703162375663,1.9718194772316424e-47,-46.7051328478283,1.172552463005094e-42,-41.93086771672896,1.2346967243774178e-21,-20.90843970402697,1.683282480815239e+16
0.8906072492116349,1.0008104585568679e+31,0.004744743068886204,2135168.8025835156,79879425.25754917,7.902434931406816,19.878247066686345,6.422268807277853e-20,22.75538917653803,7.893986197672051e-22,-1.9848750883355123e+33,1.9534719387286855e+34,39002020696500.24,5.532530240648231e+19,0.07956389179521349,-1.0992839819094884,0.3829070820375291,-0.4169066011075847,0.41890202502081925,-0.37788754020397064,0.05290341266406749,-1.276516311833079,0.0,-98.99999999999999,1.0965906584208587e-42,-41.95995545808189,1.2331772242701606e-21,-20.908974504919524,1.6833467555531388e+16
0.8965545988097297,1.1825768645343565e+31,0.00478174891904865,2574496.995801389,80134011.88967246,7.903816886132163,19.960827234860723,6.395352241750397e-20,23.03822796976783,9.675370217109869e-22,-2.0364995163558133e+33,1.9807164141256013e+34,39013462565474.805,5.534153297222758e+19,0.07962463971846463,-1.098952519725814,0.3828362039123542,-0.4169869987533854,0.4189239893689614,-0.3778647693779636,0.0529247621523419,-1.2763410850545598,0.0,-98.99999999999999,1.0140058763320624e-42,-41.993959528186906,1.2310809924458336e-21,-20.909713374026268,1.6834223855091552e+16
0.9020835720433037,1.0993864952464117e+31,0.004816916126729174,2446582.638334036,80415267.29640709,7.905338509856959,20.10936430869087,6.37945863700367e-20,23.327974285901348,1.2095963842642133e-21,-2.086304154529654e+33,2.0063628740169769e+34,39026760704770.39,5.536039670197372e+19,0.07969224092673262,-1.0985839607462022,0.38275896656136277,-0.41707462667148065,0.41894690903456233,-0.3778410094304132,0.05294759454804924,-1.2761537654571296,0.0,-98.99999999999999,9.345026770298558e-43,-42.02941945017854,1.2284697847909051e-21,-20.910635520876983,1.6834925204158802e+16
0.9065088254622155,8.79921757850476e+30,0.004845626704392238,1997394.8880193233,80672481.43359122,7.90672541576708,20.473377646736683,6.377814747821527e-20,23.573218032408775,1.4815009777935979e-21,-2.1252526947370883e+33,2.0271054614662465e+34,39039796754216.766,5.537888865097858e+19,0.07974372643735816,-1.0983034735473658,0.3827007507510256,-0.4171406858112783,0.41896379808747564,-0.37782350202199017,0.05296463774973491,-1.2760139937168997,0.0,-98.99999999999999,8.780775798949729e-43,-42.056467111620265,1.226382448105833e-21,-20.91137407369945,1.6835486401955216e+16
0.9130832638335966,1.3072678151949925e+31,0.0048892682821558816,3036144.565016687,80969201.82825261,7.908319858143734,20.83633105559292,6.385057093803062e-20,23.83082292300011,1.8686908227723032e-21,-2.1818680141065254e+33,2.0582587292830956e+34,39064225547908.37,5.541354148112117e+19,0.07978238560426656,-1.0980929818231322,0.3826573307870211,-0.41718996222514704,0.41897620708662575,-0.3778106391444,0.05297726888379318,-1.2759104344734995,0.0,-98.99999999999999,8.375858282745119e-43,-42.07697067941212,1.2247652659481347e-21,-20.911947138623443,1.6836321099918908e+16
0.9177324377118302,9.244463230071222e+30,0.00492088859203856,2199824.958537936,81291970.49557129,7.910047650862452,23.07467003119315,6.876479363343267e-20,24.089438544292875,2.4192267713548536e-21,-2.2035928998268083e+33,2.0805281221686732e+34,39086590000841.36,5.544526599435349e+19,0.0812688950317013,-1.0900756450693316,0.3811109318156538,-0.41894859371241866,0.4193388236675808,-0.37743492742696716,0.05339354784230879,-1.2725112206078117,4.661978350529361e-53,-52.33142974760383,8.838607551085764e-40,-39.053616149072056,1.2881068931957352e-21,-20.890048095672785,1.6836956793525176e+16
0.922228697904928,8.940408149182138e+30,0.004952107529646771,2171901.489403248,81563970.01925108,7.9114983563348,23.94451017191437,5.429120901345027e-21,24.27959645810542,3.1474912836400813e-21,-2.218802698325767e+33,2.102235072371963e+34,39114729857563.09,5.548518305646983e+19,0.09679205429922294,-1.0141602926465256,0.3683334162030358,-0.4337588789885317,0.420080961828696,-0.3766670003475063,0.05633898604117334,-1.249190973478856,6.163548501144708e-53,-52.21016918219293,0.0,-98.99999999999999,8.499536814233596e-23,-22.070604740697878,1.6837005332081926e+16
0.927605261089001,1.069081130564264e+31,0.004990318328307037,2658325.2627946734,81867034.58835195,7.913109059532839,24.830555874684933,3.086394783022805e-21,24.47545952978996,3.9530484003444334e-21,-2.2299440209860453e+33,2.1284013243171507e+34,39156991152093.25,5.554513171703193e+19,0.09834163119550492,-1.0072625923308747,0.3687760847155716,-0.4332372508853017,0.41864039345496096,-0.3781588701009009,0.056121783927068306,-1.2508685326299858,7.014968277335612e-53,-52.15397428857136,8.705465635206547e-89,-88.06020799451879,4.729771827039672e-23,-22.325159809927683,1.6837038328146166e+16
0.9310988611839194,6.946708913007052e+30,0.005015692487216042,1765280.2352995276,82150394.13595401,7.914609651406617,25.64745652587997,1.327702917004703e-33,24.645551367869956,4.8858967926854016e-21,-2.232878268179305e+33,2.145521871452466e+34,39190932054891.03,5.5593277702232244e+19,0.09963444842263006,-1.0015904791141212,0.3691381929407044,-0.432811018133309,0.4174431890242413,-0.3794026204728204,0.055938919521970366,-1.252285926419584,7.911355924706297e-53,-52.1017490765337,1.650815543363548e-52,-51.782301450646784,8.969462134183892e-36,-35.04723359922565,1.6837038328146166e+16
0.9363849632780684,1.0510937581523707e+31,0.005054957930832884,2731696.91242373,82438061.75198574,7.916127772283391,26.47991496285504,7.513254191484488e-21,24.80346595010198,6.051278252319919e-21,-2.2304957351529603e+33,2.1715926396931634e+34,39254536662889.6,5.568350236518881e+19,0.10079583833015954,-0.9965573987194475,0.36946018835083433,-0.43243235269829333,0.4163689684071794,-0.3805216455201055,0.05577298626110632,-1.2535761013933433,8.921356838013061e-53,-52.04956908929549,1.383648074222822e-39,-38.85897435703135,1.109964144152666e-22,-21.954691050265733,1.6837117299492006e+16
0.9387941447134465,4.790440146408378e+30,0.005073221427717519,1270591.4782639742,82699673.8704191,7.91750379689769,27.23397940183311,1.3244128356852837e-20,24.941995430185656,7.343244541291251e-21,-2.2265636069119154e+33,2.183540953317193e+34,39289714036345.09,5.573340231369239e+19,0.10173539705236113,-0.9925279156134692,0.36971451560068436,-0.432133497975653,0.4155037785514154,-0.38142502242964704,0.055638093702454,-1.2546277584191676,9.948537148134105e-53,-52.00224077404818,0.0,-98.99999999999999,1.9264403849092757e-22,-21.715244425999817,1.683718074469619e+16
0.9443323014231866,1.1012125467120008e+31,0.005116137434714213,2985666.6067600846,82974371.04496996,7.918943969092282,28.0374534374656,1.5817757210553207e-22,25.05524241082163,8.988226166004875e-21,-2.2101046690183483e+33,2.2111321006209e+34,39388693510611.99,5.587380707344736e+19,0.10260493684936015,-0.9888317425882011,0.3699489508757847,-0.43185819993982094,0.41470241159201726,-0.3822634391041267,0.0555120356196266,-1.2556128468500571,1.113127691375028e-52,-51.95345501313279,3.744028344788329e-40,-39.426660872022985,2.2687415815074843e-24,-23.644214969129067,1.683718248656746e+16
0.9481431379563284,7.577504978115947e+30,0.0051464712208169425,2110321.4991668463,83309762.1363587,7.920695894486553,29.02436683210567,1.0765689973770258e-20,25.08627315598498,1.1487368370023417e-20,-2.1916310516752494e+33,2.2301412365930854e+34,39475739101621.3,5.599728333338825e+19,0.10352107137804527,-0.9849712419771006,0.3701897930007565,-0.43157555993362684,0.4138615513834554,-0.3831449186043595,0.055378667537016174,-1.2566574979996707,1.2761558779828364e-52,-51.894096274820846,4.563201439254921e-90,-89.34073035918573,1.5186840403809566e-22,-21.81853257096421,1.683726406363683e+16
0.9513183724748345,6.313667658378504e+30,0.0051722802760449955,1795535.9722156525,83566294.08778393,7.922031142948404,29.791917668119055,1.6762841722923802e-20,25.066995179548453,1.3843336569888092e-20,-2.171327123964062e+33,2.2459677042688697e+34,39563141328006.65,5.61212654891693e+19,0.10412170565745799,-0.9824587261606248,0.37034508724795934,-0.4313934120364272,0.4133111331933678,-0.38372289614746025,0.055290678019534856,-1.2573480843543157,1.4149271125169075e-52,-51.84926593148033,5.897255205809033e-40,-39.229350077567894,2.3382750837982455e-22,-21.631104398072356,1.6837369898648478e+16
0.9543437270422954,6.015644884300687e+30,0.005197349013617655,1744032.0729299188,83798270.03999671,7.923235052999746,30.49716451610972,2.740290757859247e-21,25.025526214094214,1.6373829641614237e-20,-2.147526172653704e+33,2.2610221721435444e+34,39661640472526.63,5.626098888965037e+19,0.10459648376839817,-0.9804829149491412,0.3704658244566356,-0.43125184958607904,0.41287677961369224,-0.38417954136655225,0.05522083037694794,-1.2578970669938414,1.5519202801041459e-52,-51.80913059158304,4.7653692902773265e-54,-53.32190343825437,3.787840060555364e-23,-22.421608367125124,1.6837386383264558e+16
0.9568340934511546,4.951869149030429e+30,0.005218352656085784,1461223.4065077305,84008111.67500247,7.924321222795295,31.145242963228775,1.0635750775620306e-20,24.968462718874534,1.904636314025673e-20,-2.1244617465155723e+33,2.2733862281671756e+34,39755955570562.1,5.639477711977603e+19,0.10497407973999824,-0.9789179239354859,0.3705597686177497,-0.43114173346761087,0.4125323402478283,-0.38454199950041174,0.05516515855388535,-1.2583351292486202,1.6860768302736617e-52,-51.77312263955489,1.078214083050085e-62,-61.96729499995034,1.459255779692911e-22,-21.835868577898722,1.68374390501107e+16
0.9619968706892831,1.0265717220510216e+31,0.005263022056704129,3107650.201018274,84303233.7528575,7.92584423386657,32.07803173646278,3.729790519443375e-21,24.85014120371936,2.3533673009789285e-20,-2.0658812711744476e+33,2.298896680415889e+34,39997545602840.555,5.6737478378723795e+19,0.10542646179905721,-0.9770503685263985,0.37067155997081935,-0.4310107342336114,0.41211916823613337,-0.38497718536480313,0.05509805537546286,-1.2588637288180737,1.8913819059505198e-52,-51.723220769991194,1.023532548614181e-60,-59.98989834209891,5.074154967865044e-23,-22.29463627328675,1.6837477339085464e+16
0.9650156563308084,6.002583167130624e+30,0.005289894964481854,1869548.1940963268,84626568.89013088,7.927506733143844,33.126397845618456,3.757882524942982e-21,24.681364944121302,2.962851705187211e-20,-2.0243200862343385e+33,2.313711874991428e+34,40175393240563.164,5.6989759521176625e+19,0.10583640482232884,-0.9753649212047477,0.37076922392344397,-0.43089632208668777,0.4117465544636678,-0.38537002636264556,0.05503718856471071,-1.2593437590388503,2.143353180506017e-52,-51.6689062602662,0.0,-98.99999999999999,5.0703567486106895e-23,-22.29496148277665,1.6837499896087852e+16
0.9673871535476967,4.715508474393659e+30,0.0053114228886202075,1497697.6823052764,84842033.26252796,7.928611067955262,33.84573147693229,1.618842730918355e-20,24.537934310938475,3.451361310167038e-20,-1.9875895525844858e+33,2.3252827587101623e+34,40338142475626.03,5.722062321709494e+19,0.10606200867822813,-0.9744401521598502,0.3708221298137803,-0.4308343560560526,0.411541443494443,-0.38558642345376337,0.05500353787324686,-1.2596093754255029,2.3267349530041506e-52,-51.633253085988606,3.429697157165186e-90,-89.4647442265399,2.1755379291033384e-22,-21.662433340660534,1.6837576232754016e+16
0.9692764338494329,3.7566636004873746e+30,0.005328849005057453,1212334.9205391407,85013708.18382627,7.929488959932935,34.43185426593281,3.985065925139862e-21,24.4057946242254,3.895717183776875e-20,-1.955616391421716e+33,2.334451194740742e+34,40484491465046.91,5.74282227709642e+19,0.10621763052787331,-0.9738033909242947,0.37085751711100584,-0.4307929136139149,0.4114004681507166,-0.38573521843819014,0.05498032560671468,-1.2597926924885356,2.4823648111650108e-52,-51.60513439373438,8.547774265281316e-42,-41.068146955464115,5.342876915178393e-23,-22.27222483062236,1.6837591203306122e+16
0.9724934548357441,6.396756283424195e+30,0.005359113374388067,2105492.1743308306,85220641.76929007,7.930544800409047,35.15569233912737,5.8050899007136904e-21,24.222790681906837,4.505409443573661e-20,-1.8953335528807018e+33,2.349945923590398e+34,40772691526722.695,5.783704147525278e+19,0.10637876306632434,-0.9731450638048064,0.37089421685706525,-0.4307499383258665,0.411253998255985,-0.38588986676337794,0.054956168119668476,-1.2599835565616757,2.6812470452287597e-52,-51.571663169069446,0.0,-98.99999999999999,7.770420630828257e-23,-22.10955547119868,1.683762833705142e+16
0.975720244104402,6.416179632461698e+30,0.005390264667655718,2167195.472630441,85483831.31669393,7.931883978658273,36.1054624219952,1.5076894625237793e-21,23.95523320014555,5.415595133488041e-20,-1.826990792685943e+33,2.365316031525362e+34,41120165838654.14,5.832994212611102e+19,0.10654881109729243,-0.9724513919072274,0.37093149123977204,-0.43070629449265113,0.41110002084564795,-0.3860525011978802,0.05493068332675332,-1.260184998408234,2.953868106412671e-52,-51.52960890033618,2.368579694721918e-89,-88.62551199814493,2.0170963349096906e-23,-22.695273359734376,1.6837638010657842e+16
0.9775924982209284,3.7228085657565046e+30,0.005408727589148321,1284465.4482403994,85692861.71903253,7.932944646367167,36.8866082572812,2.7889969636671808e-33,23.712152714938256,6.263141755032051e-20,-1.7834848088550202e+33,2.374143612049332e+34,41353330616395.945,5.8660691959292445e+19,0.10665952422710988,-0.9720003578929852,0.370954522111557,-0.43067933029504435,0.41100033568054517,-0.38615782341797233,0.05491412184791375,-1.2603159569713678,3.1864274488287272e-52,-51.49669596544146,1.2092706758893188e-76,-75.91747647838822,5.7905797735142144e-36,-35.23727795098199,1.6837638010657842e+16
