slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),max T (K),avg X_c12,avg X_o16,avg X_ne20,avg X_na23
397.0,8.979007405080898,-10.0,21751746.80955677,3148411.6339573935,18866.153974553956,167480878.45909476,9742.897159436352,2.9024902882373417e+37,2.86140333652843e+33,2.2246831559803446e+22,3.1557664491538624e+28,1.376697464985505e+52,8.868362498044392e+46,1.1972217812329412e+35,167480878.45909476,0.014865506657223517,0.008126435141017883,0.0017155393168547988,6.394805927616182e-05
398.0,8.978910805234797,-10.0,21770552.92482776,3129605.5186864063,18806.115270989514,168284360.1992773,9666.623850040507,2.895470234611798e+37,2.961333059548218e+33,2.5900274462050696e+22,3.6740160931006e+28,1.3784146805075652e+52,9.043990174511554e+46,1.3508284486412226e+35,168284360.1992773,0.014899261222739987,0.008248511589461632,0.001715773347085803,6.39475551993079e-05
399.0,8.978813267631349,-10.0,21789322.652360007,3110835.7911541574,18769.727532246554,169071513.3365912,9586.759520108915,2.887824601558253e+37,3.0628732882203705e+33,3.001542784096232e+22,4.257760476267324e+28,1.380124047789442e+52,9.225288421800994e+46,1.5284964076827456e+35,169071513.3365912,0.014927273073512819,0.008375279252764862,0.001716046886730365,6.394706063962757e-05
400.0,8.978714896195314,-10.0,21808027.175313298,3092131.268200867,18704.522953289452,169708839.92193452,9499.107785263051,2.8769029510749477e+37,3.1577060357527803e+33,3.3585312051434883e+22,4.764157119244962e+28,1.3818210345533513e+52,9.411550712817342e+46,1.7266046893394305e+35,169708839.92193452,0.014950475108224578,0.008504991326655355,0.0017163843844162328,6.39465763855312e-05
401.0,8.97859536219798,-10.0,21830472.602857243,3069685.8406569213,22445.42754394734,170731767.09629703,9387.511387435712,2.8663108416655464e+37,3.2956504252147065e+33,4.053928433518284e+22,5.75059477722809e+28,1.3838499211618783e+52,9.644829703947936e+46,2.013557555411433e+35,170731767.09629703,0.014970630087745546,0.008668285202451364,0.001716876681597979,6.394600845978601e-05
402.0,8.978449569681827,-10.0,21857407.11590998,3042751.327604186,26934.513052736806,171669935.64979124,9244.427554077603,2.848537072995837e+37,3.4425204848126227e+33,4.774177529772517e+22,6.7722854062430305e+28,1.3862694879320765e+52,9.937239736091867e+46,2.4190794429645863e+35,171669935.64979124,0.01498788632760152,0.00887076126119746,0.0017176620993707792,6.394534708582495e-05
403.0,8.978326546097465,-10.0,21879674.77895206,3020483.664562106,22267.663042080418,172441768.3662856,9126.443438878054,2.8325032048918983e+37,3.567902886335558e+33,5.450812551690859e+22,7.732108424074724e+28,1.3882585652166088e+52,1.0187789658590458e+47,2.801853499851303e+35,172441768.3662856,0.014998967716131597,0.009042100679228528,0.0017184851910644282,6.394481988939597e-05
404.0,8.978213104954543,-10.0,21899857.611409213,3000300.832104951,20182.83245715362,173155789.81207466,9029.770895279073,2.8185341249470947e+37,3.684954629017735e+33,6.162561123908953e+22,8.741740855731823e+28,1.3900525221762667e+52,1.0422331789701745e+47,3.1940917672436095e+35,173155789.81207466,0.015007234932519634,0.009200423221161972,0.0017193949419379419,6.394435842409353e-05
405.0,8.978103715373555,-10.0,21919047.350481432,2981111.0930327326,19189.739072221935,173840832.16709095,8953.015126625898,2.805827889684539e+37,3.798221868991976e+33,6.933985497518833e+22,9.836024843882405e+28,1.391750518338215e+52,1.0652187875297264e+47,3.613714111332416e+35,173840832.16709095,0.01501400807922312,0.009353359486954024,0.001720420334349545,6.394393355060991e-05
406.0,8.97799591274655,-10.0,21937762.199230928,2962396.2442832366,18714.848749491088,174457429.7844748,8885.41802307596,2.793437635454526e+37,3.904614025406957e+33,7.698799993576064e+22,1.0920932562087491e+29,1.393399181403095e+52,1.0882634864505036e+47,4.0680907200031036e+35,174457429.7844748,0.015020701420918485,0.00950387904075868,0.0017215924079009817,6.394353104154561e-05
407.0,8.977888146754685,-10.0,21956303.353087302,2943855.0904268622,18541.153856376837,174969642.75911304,8826.473977928597,2.7814085423716927e+37,4.0002850369754224e+33,8.373211902094038e+22,1.1877602040206044e+29,1.395025509439178e+52,1.1116537062217019e+47,4.557683998408269e+35,174969642.75911304,0.015029261692627239,0.009653025835906034,0.0017229540130531476,6.394314333889085e-05
408.0,8.977757846365744,-10.0,21978552.737714957,2921605.705799207,22249.3846276522,175573546.09633967,8767.285799377089,2.768361911706467e+37,4.1129515635216937e+33,9.24374119208449e+22,1.3112468730760459e+29,1.3969679488280469e+52,1.1405125020594517e+47,5.206277194120375e+35,175573546.09633967,0.015043167570500579,0.009831640478200282,0.001724887608133448,6.394269148378381e-05
409.0,8.97760048505085,-10.0,22005251.99926814,2894906.444246024,26699.26155318264,176179845.58160013,8717.785729589865,2.7529442166108537e+37,4.234381484757717e+33,1.0179402710915394e+23,1.4439727051098548e+29,1.3992858945817828e+52,1.1761654823235241e+47,6.063370597864743e+35,176179845.58160013,0.015068177738815698,0.010043393664362917,0.0017276756994347422,6.39421667603657e-05
410.0,8.977469732640941,-10.0,22027366.39289226,2872792.0506219044,22114.39362411746,176659181.22688356,8681.732623329988,2.740596331265411e+37,4.3321790892378e+33,1.0982425260659891e+23,1.5578833810452311e+29,1.401197185140404e+52,1.2063780783817471e+47,6.829284405454629e+35,176659181.22688356,0.015095618094570357,0.010216483576079243,0.0017303184790009166,6.39417437653715e-05
411.0,8.977350089191821,-10.0,22047545.1812675,2852613.2622466646,20178.78837524095,177019401.44692555,8653.47340621499,2.730884668211779e+37,4.412027017259931e+33,1.1603919733851754e+23,1.6460438636542326e+29,1.4029350061839874e+52,1.2344543771896097e+47,7.567709434393839e+35,177019401.44692555,0.015127604829088917,0.010371593893127395,0.0017330216437285997,6.394136711226754e-05
412.0,8.97723469568046,-10.0,22066954.838590678,2833203.6049234867,19409.65732317477,177333563.6025796,8630.10731511786,2.723303413365026e+37,4.4837767341290496e+33,1.2164752749026542e+23,1.7255993728560124e+29,1.4046019482461588e+52,1.2618997070005487e+47,8.312317542831269e+35,177333563.6025796,0.015165205372649673,0.010517874817733919,0.0017358892615557434,6.394101241554092e-05
413.0,8.977121174058615,-10.0,22086003.676519245,2814154.7669949196,19048.837928569283,177564631.21399796,8610.770440056596,2.7171273780609995e+37,4.5443365830853847e+33,1.2562946928778941e+23,1.782084172919922e+29,1.4062341922887076e+52,1.2891986344449112e+47,9.067004108022405e+35,177564631.21399796,0.01520964413446707,0.010658011593921655,0.001738967252196963,6.394067109316705e-05
414.0,8.97700813682446,-10.0,22104926.053619344,2795232.3898948207,18922.37710009653,177753876.7540154,8594.876139412685,2.712397968363954e+37,4.598590312607384e+33,1.287697122086138e+23,1.826629272410117e+29,1.4078527780312188e+52,1.3166400822060822e+47,9.835419446328582e+35,177753876.7540154,0.01526163290927235,0.010793565533125464,0.0017422852773479314,6.394033820091194e-05
415.0,8.976872170988665,-10.0,22127632.906139456,2772525.537374709,22706.85252011584,177885256.904581,8579.335144265338,2.708807496609065e+37,4.6508821913116817e+33,1.3036227382252422e+23,1.8492201411182234e+29,1.4097925098453657e+52,1.3499442729307071e+47,1.0768921920072527e+36,177885256.904581,0.015336086192291714,0.010950462861894125,0.0017466317435329316,6.393994548238333e-05
416.0,8.976708587399502,-10.0,22154881.129163597,2745277.3143505678,27248.223024139006,177844826.0335766,8564.860514867452,2.7062286321832824e+37,4.689853642679779e+33,1.276088519532783e+23,1.8101621910817213e+29,1.4121179720042406e+52,1.3902441834667768e+47,1.1865464735508701e+36,177844826.0335766,0.015445325250303201,0.011128884016756041,0.0017524013072239965,6.39394824875676e-05
417.0,8.976570294418517,-10.0,22177848.22468583,2722310.2188283354,22967.095522232816,177603402.37575206,8557.53963597427,2.7055487188984506e+37,4.7003748054939146e+33,1.2074875856992924e+23,1.712850120016503e+29,1.4140775747635023e+52,1.4242885433929938e+47,1.2740036310650694e+36,177603402.37575206,0.0155536155190049,0.011271189962590428,0.0017576854590971203,6.393909888277215e-05
418.0,8.976442787365206,-10.0,22198949.524129093,2701208.919385072,21101.299443264576,177137474.83817276,8555.753103756655,2.7077747646837104e+37,4.686489303977703e+33,1.0990841975907533e+23,1.5590773123032257e+29,1.41587946504912e+52,1.4554748136124649e+47,1.3471422526574058e+36,177137474.83817276,0.015668292710686805,0.01139423622082545,0.0017629175043093058,6.3938751322357e-05
419.0,8.976319889937123,-10.0,22219206.437162455,2680952.0063517094,20256.91303336357,176449568.36256716,8559.60165622507,2.7128464659895873e+37,4.6538303997539933e+33,9.63582241973916e+22,1.3668645362138072e+29,1.4176124910797718e+52,1.4852045064871793e+47,1.408698007063341e+36,176449568.36256716,0.015792820593915177,0.011505148012333051,0.0017682908737055882,6.393842143721135e-05
420.0,8.976198788368064,-10.0,22239073.544295724,2661084.89921844,19867.10713327156,175527535.10273042,8568.8194756473,2.721159052236033e+37,4.607563256798062e+33,8.137152447647698e+22,1.1542746038647004e+29,1.4193173763860243e+52,1.5140722306567357e+47,1.45967963429065e+36,175527535.10273042,0.015928547806349065,0.011607318636113091,0.0017738599138434476,6.3938100512945e-05
421.0,8.97605273417593,-10.0,22262914.07285565,2637244.370658513,23840.52855992587,174106557.55902776,8586.25058514601,2.735307570959828e+37,4.5424190040352805e+33,6.354521296620661e+22,9.014040967767527e+28,1.4213738761038097e+52,1.5482237224269433e+47,1.507455143677248e+36,174106557.55902776,0.01610920471889706,0.011721697242446098,0.00178092150443534,6.393771587637158e-05
422.0,8.97587646605759,-10.0,22291522.707127564,2608635.736386601,28608.634271911047,171984239.28345802,8613.042756021203,2.7555603937996056e+37,4.468811256073379e+33,4.5527096819708385e+22,6.458127948908002e+28,1.423859947900204e+52,1.5885414220576e+47,1.5485297764923666e+36,171984239.28345802,0.01634713584105233,0.011850207657620477,0.0017898280912727917,6.393725199052667e-05
423.0,8.975728866690625,-10.0,22315335.804945875,2584822.6385682896,23813.097818313436,169900094.76542085,8638.403053647802,2.773408134601618e+37,4.42306457499457e+33,3.463542123482699e+22,4.913117627171172e+28,1.4259426937987955e+52,1.621757303585612e+47,1.5745399336786928e+36,169900094.76542085,0.016556544354027435,0.011953364540434242,0.0017974311074972946,6.393686431398603e-05
424.0,8.975593550972276,-10.0,22337067.73097463,2563090.712539535,21731.92602875179,167765106.2296152,8663.605887726975,2.7905600539991704e+37,4.398273547916878e+33,2.7969361006232345e+22,3.967520985200473e+28,1.4278551706987812e+52,1.651900344399782e+47,1.5937084001501885e+36,167765106.2296152,0.016754874296121575,0.012045832582124287,0.0018044793400223947,6.393650872336406e-05
425.0,8.975463106270487,-10.0,22357936.034825668,2542222.408688497,20868.303851038032,165888188.924395,8686.846097941912,2.806994778035893e+37,4.395801482484702e+33,2.424158638755099e+22,3.438727208881438e+28,1.4297024619066933e+52,1.6808292383680242e+47,1.6096618567614967e+36,165888188.924395,0.01694960681770209,0.012134314956950635,0.001811274896997725,6.393616435759526e-05
426.0,8.975334598358252,-10.0,22378436.53348932,2521721.910024844,20500.498663654285,164494439.7615546,8706.883336069424,2.8222776385730765e+37,4.4106487784352183e+33,2.21389863598773e+22,3.1404683487158584e+28,1.4315270749154338e+52,1.7093442470550743e+47,1.6239747939298548e+36,164494439.7615546,0.017143892546425305,0.012221742880471426,0.0018179488585871601,6.393582308106441e-05
427.0,8.975206645699325,-10.0,22398806.11307934,2501352.3304348253,20369.57959001482,163530535.2705624,8722.502805238224,2.835448356049684e+37,4.440906258799942e+33,2.1098745065254804e+22,2.9929076244945506e+28,1.433348496228809e+52,1.7378715213862132e+47,1.6375281015982302e+36,163530535.2705624,0.01733876458686102,0.012309713235369934,0.0018245146166596645,6.39354812123269e-05
428.0,8.975078868998917,-10.0,22419115.382413235,2481043.06110093,20309.269333898366,162883976.32792178,8733.766285829966,2.8466521858849254e+37,4.4812172114226605e+33,2.0654651431262246e+22,2.9299118766879848e+28,1.4351717004293497e+52,1.7665725129717403e+47,1.650756850595703e+36,162883976.32792178,0.0175344072549674,0.012398862130064074,0.0018309929400677442,6.39351384363364e-05
429.0,8.974925306955003,-10.0,22443486.505613912,2456671.9379002526,24371.123200678034,162419626.869425,8740.357378165601,2.856955919192125e+37,4.5438260184460947e+33,2.0846213890415715e+22,2.957085471268806e+28,1.437367464587033e+52,1.8014948939683404e+47,1.6667785781192115e+36,162419626.869425,0.0177699041203706,0.012508470197333787,0.0018385791591758092,6.393472481607801e-05
430.0,8.974740750005541,-10.0,22472731.853454728,2427426.590059437,29245.347840813643,162157376.9635663,8739.549142389738,2.8651304475231417e+37,4.6301758889442834e+33,2.1607714160089816e+22,3.065106112122725e+28,1.440009920790783e+52,1.8441981398633797e+47,1.686706968598097e+36,162157376.9635663,0.018052979720931575,0.01264418694208433,0.0018474401399834845,6.393422781262728e-05
431.0,8.974587762991192,-10.0,22496926.21823022,2403232.225283943,24194.364775494447,162141663.53645247,8736.215405935927,2.8693582261039945e+37,4.707276239780335e+33,2.247710001277647e+22,3.188430581852373e+28,1.442199222430777e+52,1.8801143510143625e+47,1.70385684952708e+36,162141663.53645247,0.018287339067531112,0.012759500843990412,0.0018545291455112343,6.393381878468511e-05
432.0,8.974448265074138,-10.0,22518935.043193635,2381223.40032053,22008.82496341532,162142031.84529677,8732.590431507337,2.8727931582906417e+37,4.783223310829742e+33,2.353238382296304e+22,3.338125123008482e+28,1.4441931428516138e+52,1.9133132835910503e+47,1.7201899783220175e+36,162142031.84529677,0.01850046431023827,0.012867039305612782,0.0018607756927334843,6.393344927438991e-05
433.0,8.974314761945756,-10.0,22539945.042753782,2360213.4007603824,21009.999560143762,162230280.623294,8728.386923316171,2.8758314439022036e+37,4.8603370896897474e+33,2.4759857832851503e+22,3.5122452572487844e+28,1.4460985863626394e+52,1.9455164844726e+47,1.736595150656285e+36,162230280.623294,0.018703533079912085,0.01297223150091163,0.00186652096726929,6.393309883796713e-05
434.0,8.974183700387302,-10.0,22560522.497942936,2339635.945571229,20577.455189152377,162353119.6581071,8723.938820284448,2.878661898207146e+37,4.938309989780156e+33,2.6084250926995665e+22,3.70011359619656e+28,1.4479666382327182e+52,1.9775626904448347e+47,1.7535220199611253e+36,162353119.6581071,0.01890215108317465,0.013077734108525951,0.0018719357070678786,6.393275812573737e-05
435.0,8.974053652115133,-10.0,22580892.39255907,2319266.0509550944,20369.894616133228,162510131.03089625,8719.193445575664,2.8812477577723325e+37,5.018277026675595e+33,2.755080776977108e+22,3.9081482040806752e+28,1.4498175085638399e+52,2.0097993491527447e+47,1.771220245517033e+36,162510131.03089625,0.01909833584823491,0.013184658418353853,0.0018770790036969959,6.393242332555465e-05
436.0,8.973923971447073,-10.0,22601157.115676127,2299001.327838037,20264.723117058624,162674796.187355,8714.387140588946,2.883810870777586e+37,5.099106794838689e+33,2.90908914477766e+22,4.1266127700065855e+28,1.451660460698253e+52,2.042386124680829e+47,1.7898113122991627e+36,162674796.187355,0.0192931978544496,0.013293486856277344,0.0018819955457049947,6.393209297253707e-05
437.0,8.973794214073845,-10.0,22621385.741815675,2278772.7016984895,20228.626139546002,162858525.3598549,8709.232557227893,2.886200911877179e+37,5.1820778284649336e+33,3.077128503183163e+22,4.364980632849393e+28,1.453501654713019e+52,2.0754441513849203e+47,1.8094412367420927e+36,162858525.3598549,0.019487241811502853,0.013404609199824323,0.0018867001195534917,6.393176572038355e-05
438.0,8.97363814752506,-10.0,22645660.09318313,2254498.3503310345,24274.3513674552,163078350.31014606,8701.819784849351,2.88888568274495e+37,5.282714202931821e+33,3.2886925616165524e+22,4.665089327274558e+28,1.4557131427656452e+52,2.115884170922566e+47,1.8346167026742218e+36,163078350.31014606,0.019719493335879835,0.013541525853054733,0.001892090756234574,6.393137615412285e-05
439.0,8.973450395170515,-10.0,22674789.31482408,2225369.1286900863,29129.22164094624,163356046.6727319,8690.352116388798,2.890694206730887e+37,5.40703339290668e+33,3.567255269605012e+22,5.06023721406118e+28,1.458368589773534e+52,2.1655542142336727e+47,1.867386192127625e+36,163356046.6727319,0.01999704696535369,0.013711072855258181,0.0018982332095535646,6.393091320992983e-05
440.0,8.973293794649926,-10.0,22699018.720083,2201139.7234311663,24229.405258918643,163605663.08515882,8681.515657293045,2.8911909348312775e+37,5.515340028142339e+33,3.827048993348101e+22,5.4287608462401215e+28,1.46057774450015e+52,2.2076968459958163e+47,1.8966286170079408e+36,163605663.08515882,0.020227075358777446,0.013855886759714872,0.0019031445170298999,6.393053315694637e-05
441.0,8.973151005924434,-10.0,22721048.207030658,2179110.236483507,22029.486947658213,163842681.93801022,8674.876155888445,2.892357556794466e+37,5.616688542148652e+33,4.0838670854589535e+22,5.793063473533577e+28,1.4625871286385886e+52,2.246717211374333e+47,1.9250001360330896e+36,163842681.93801022,0.020435526123239317,0.013990726382038705,0.0019074832185512196,6.393019199597957e-05
442.0,8.973014899694624,-10.0,22741987.08254613,2158171.3609680347,20938.875515472144,164068583.8530158,8669.119684980367,2.8942996060956966e+37,5.714728392636898e+33,4.342782484974654e+22,6.160341181716186e+28,1.4644983168036687e+52,2.2844531846911634e+47,1.9536767611873052e+36,164068583.8530158,0.02063304231297532,0.014121762239711271,0.001911523376616695,6.392987121718996e-05
443.0,8.972881627826238,-10.0,22762438.05868126,2137720.3848329037,20450.976135130993,164284569.6064157,8664.081367815053,2.896326392227125e+37,5.811859238997727e+33,4.608096003337562e+22,6.5366947750384125e+28,1.466366279291638e+52,2.3219363049394258e+47,1.983396306948091e+36,164284569.6064157,0.020825427979953685,0.014252477403204462,0.0019154194011779958,6.392956114891854e-05
444.0,8.972749056369143,-10.0,22782731.30423107,2117427.1392830946,20293.245549807853,164492974.93829435,8659.487144335582,2.898633180645474e+37,5.909373231517662e+33,4.883230015157603e+22,6.926978974021424e+28,1.4682213111670844e+52,2.359754390310042e+47,2.0146474062377118e+36,164492974.93829435,0.021015827725453178,0.014384866025161506,0.001919263711129101,6.392925647368431e-05
445.0,8.972616579225388,-10.0,22802961.308927212,2097197.1345869526,20230.004696142805,164692033.56547064,8655.426667257405,2.901053187365046e+37,6.007830543362603e+33,5.168632997623332e+22,7.3318299543206385e+28,1.470072106014121e+52,2.3980827527818247e+47,2.047621911358431e+36,164692033.56547064,0.021205205624577422,0.014519494209470369,0.0019231016513149195,6.392895595364101e-05
446.0,8.972457215179949,-10.0,22827237.31456258,2072921.128951583,24276.005635371366,164921471.00629696,8649.508006020735,2.9042851763284486e+37,6.126867081333389e+33,5.5256811010989375e+22,7.838311258255269e+28,1.472295534138259e+52,2.444988093526341e+47,2.0899247639341347e+36,164921471.00629696,0.02143177898536807,0.014684824988402434,0.0019277544297168902,6.392859839251847e-05
447.0,8.97226551079363,-10.0,22856368.521325026,2043789.9221891388,29131.206762445636,165180260.815031,8640.952494371313,2.9068879836298096e+37,6.271738998662634e+33,5.974886888563464e+22,8.475520448712598e+28,1.4749660390387562e+52,2.5026054142655245e+47,2.1448149585535394e+36,165180260.815031,0.021702883029794007,0.014888646986680942,0.001933465914466365,6.392817450680637e-05
448.0,8.97210476271635,-10.0,22880726.363974303,2019432.0795398615,24357.842649277845,165385214.5497386,8634.980151457816,2.9086425954539825e+37,6.395473960973946e+33,6.3709853596190455e+22,9.037395636268247e+28,1.4772003097239542e+52,2.551732178795773e+47,2.19375361415554e+36,165385214.5497386,0.02192921744999896,0.015062868362804105,0.001938359024799145,6.3927825189736e-05
449.0,8.971956902026157,-10.0,22903065.773726065,1997092.6697880998,22339.409751758507,165545390.69944608,8631.038761676578,2.911143683675469e+37,6.510760338801448e+33,6.74896893531815e+22,9.573574410003243e+28,1.4792511977155616e+52,2.597600200597509e+47,2.2412998051003292e+36,165545390.69944608,0.02213654746830717,0.015225844226856676,0.001942961178541878,6.39275089226904e-05
450.0,8.971814860024535,-10.0,22924463.989225194,1975694.4542889707,21398.21549913142,165716372.14272812,8628.353938207843,2.9143138554632504e+37,6.622277342739551e+33,7.127575747209417e+22,1.011063725923449e+29,1.4812178178669406e+52,2.6422882634354836e+47,2.2893976929399148e+36,165716372.14272812,0.02233504752697209,0.015384831634095434,0.0019474883588747444,6.392720960935192e-05
451.0,8.971675516880174,-10.0,22945398.668288905,1954759.7752252594,20934.679063713887,165876479.3818913,8626.511679916139,2.9179084935936317e+37,6.732879042396316e+33,7.511958865818876e+22,1.0655893938176854e+29,1.4831442094964392e+52,2.6867384641808995e+47,2.3389913478198508e+36,165876479.3818913,0.02252920581854982,0.015543127906230698,0.0019520385253678056,6.392691988466268e-05
452.0,8.971537459635961,-10.0,22966086.30483894,1934072.138675224,20687.63655003602,166027084.67617166,8625.312214438027,2.9218126917784907e+37,6.843523214747667e+33,7.905816925206027e+22,1.1214591048010954e+29,1.4850504156004004e+52,2.731385972767812e+47,2.3905693169416678e+36,166027084.67617166,0.022721109564437045,0.015702236247019434,0.001956656874030249,6.392663638154995e-05
453.0,8.971399553313853,-10.0,22986698.596043874,1913459.847470291,20612.2912049311,166170824.5704646,8624.542733095179,2.925973784150465e+37,6.955276751882033e+33,8.312660256049281e+22,1.1791708077052052e+29,1.4869523840437058e+52,2.7765973036696615e+47,2.4446040371861502e+36,166170824.5704646,0.02291244306296703,0.01586342155949706,0.001961381280359185,6.392635671489396e-05
454.0,8.971233651761548,-10.0,23011433.345489793,1888725.098024372,24734.74944591732,166280448.0419765,8623.298833687244,2.931186855176325e+37,7.092670933047705e+33,8.83193013008733e+22,1.2528304855852e+29,1.4892388125538354e+52,2.8319226235333484e+47,2.513496188545392e+36,166280448.0419765,0.023142138345466988,0.01606073124983643,0.0019672221359756086,6.392602410229275e-05
455.0,8.971034023941444,-10.0,23041115.04482489,1859043.3986892737,29681.699335100788,166506481.96732438,8620.056880186645,2.93669081751248e+37,7.258213674303762e+33,9.474111642212302e+22,1.3439254743157563e+29,1.4919876787062904e+52,2.8998625570721445e+47,2.6021778592972223e+36,166506481.96732438,0.023418278089861803,0.016303005996544707,0.0019744708249930048,6.392562922264238e-05
456.0,8.97086691520739,-10.0,23065888.690695863,1834269.7528183013,24773.645870970402,166668601.55078727,8618.837826429959,2.9407437939127832e+37,7.399967072407982e+33,1.003802644304561e+23,1.4239181422094833e+29,1.4942851691907737e+52,2.9576756653393128e+47,2.6806011149498524e+36,166668601.55078727,0.023649387037885352,0.016509083905641455,0.0019806734592432646,6.392530435944742e-05
457.0,8.970713873691793,-10.0,23088506.590125486,1811651.8533886783,22617.89942962067,166814079.7435734,8619.072002821988,2.9454236338461165e+37,7.5314599627921e+33,1.0578574747022226e+23,1.5005962164444955e+29,1.4963860752945435e+52,3.011395918087695e+47,2.756055769417273e+36,166814079.7435734,0.02386106208732612,0.01670040971224644,0.001986451420741607,6.392501151853447e-05
458.0,8.970567150343715,-10.0,23110126.703843333,1790031.7396708317,21620.113717849385,166934811.87823236,8620.25754598865,2.95062503046468e+37,7.659705195956245e+33,1.1122137587922085e+23,1.5777019099769588e+29,1.498397846571064e+52,3.0636207000940117e+47,2.831887827716349e+36,166934811.87823236,0.024064095079358336,0.016886211440734787,0.001992069423553056,6.392473472900781e-05
459.0,8.970423039581531,-10.0,23131302.686957303,1768855.756556861,21175.983113967173,167073866.13772023,8622.238074189127,2.956196346969936e+37,7.78681637930202e+33,1.1670017319162684e+23,1.6554199647647928e+29,1.5003720116478032e+52,3.1156215117814827e+47,2.90982088064108e+36,167073866.13772023,0.024263768079235897,0.017070989799172643,0.0019976545090795482,6.392446661556562e-05
460.0,8.970280376454134,-10.0,23152208.65599314,1747949.7875210233,20905.96903583755,167199955.76139793,8624.696390127885,2.962131471221346e+37,7.914135320198437e+33,1.223337599897203e+23,1.73533374555658e+29,1.5023249171997898e+52,3.167798665146036e+47,2.9904743834988757e+36,167199955.76139793,0.024461760067223982,0.017256127133692286,0.0020032399536584703,6.392420447093456e-05
461.0,8.970138830104625,-10.0,23172896.968153987,1727261.4753601775,20688.312160847297,167324687.797099,8627.531478064477,2.9681603040414354e+37,8.041926104057177e+33,1.281086321054522e+23,1.8172516924875446e+29,1.5042614239717323e+52,3.2202663311907658e+47,3.074055864350397e+36,167324687.797099,0.024658673002452468,0.017441990855280594,0.002008829479522557,6.392394757334571e-05
462.0,8.969997210063283,-10.0,23193542.965827182,1706615.4776869826,20645.99767319448,167446862.24484947,8630.468845691898,2.974358463881507e+37,8.171565653067095e+33,1.3411613585126626e+23,1.9024695749228163e+29,1.5061980055158807e+52,3.2734707563556986e+47,3.1613778319666083e+36,167446862.24484947,0.024856213688299853,0.017630129562519855,0.0020144658973568234,6.392369356631334e-05
463.0,8.969826845054003,-10.0,23218318.163035013,1681840.2804791518,24775.19720783338,167579779.50451013,8633.474424835256,2.9817813561985055e+37,8.330127643814748e+33,1.4169946725961314e+23,2.0100409509497546e+29,1.5085277029534507e+52,3.338554928225259e+47,3.272089130463908e+36,167579779.50451013,0.025094785127123084,0.017859768530689806,0.002021311551131977,6.392339147056915e-05
464.0,8.969621843504926,-10.0,23248048.399684414,1652110.0438297503,29730.236649400053,167753685.03155264,8635.588744171226,2.989915887210435e+37,8.524243059157094e+33,1.512695077603102e+23,2.1457942722618624e+29,1.5113309665930885e+52,3.4184759076928954e+47,3.413915297783293e+36,167753685.03155264,0.025383351961535763,0.01814100481389726,0.002029641099757648,6.392303299604538e-05
465.0,8.969449446660569,-10.0,23272973.145722892,1627185.2977912724,24924.746038476496,167907707.61949047,8638.395779881863,2.9962744342749374e+37,8.691258288853259e+33,1.5979772244749688e+23,2.2667690443711305e+29,1.5136861185718248e+52,3.4867915263243216e+47,3.539520588778897e+36,167907707.61949047,0.025627242629698486,0.01838076973046238,0.002036690075086759,6.392273701635608e-05
466.0,8.969291879930367,-10.0,23295683.110439602,1604475.3330745623,22709.964716707163,168049282.98169658,8642.372286056461,3.0028802263715555e+37,8.846964021621677e+33,1.6800933038835803e+23,2.383252673798152e+29,1.5158367256784344e+52,3.5501518412970195e+47,3.659845754177356e+36,168049282.98169658,0.025851164899648754,0.018602563275535545,0.002043168625124793,6.392247099540842e-05
467.0,8.969140124454096,-10.0,23317490.357032076,1582668.086482089,21807.246592472216,168186767.23343194,8647.307852002512,3.0099490949626767e+37,8.999776614341152e+33,1.763140140844349e+23,2.5010566051510894e+29,1.5179067077892677e+52,3.612044504612688e+47,3.7810992516716474e+36,168186767.23343194,0.026067823181684966,0.018818653154374317,0.0020494401696619633,6.392221873119229e-05
468.0,8.968989756402939,-10.0,23339037.202166844,1561121.2413473204,21546.845134769603,168319433.6472522,8653.138700379577,3.0174697039755485e+37,9.154221972163478e+33,1.8497187295346426e+23,2.6238704110943994e+29,1.5199570824004829e+52,3.674247562666333e+47,3.9067878813181986e+36,168319433.6472522,0.02628352016248663,0.019035257523606436,0.002055685433444655,6.392197227245359e-05
469.0,8.968840210718744,-10.0,23360406.52814592,1539751.915368244,21369.32597907955,168462094.42143738,8659.88408895552,3.025361907845783e+37,9.310718309489404e+33,1.9401718819989186e+23,2.752180378740634e+29,1.5219958830601198e+52,3.7369927786414905e+47,4.037536658929565e+36,168462094.42143738,0.02649913483319429,0.019253156942805792,0.0020619292776364096,6.392173063369406e-05
470.0,8.968691646265524,-10.0,23381577.179093227,1518581.2644209377,21170.650947304683,168607851.73060668,8666.485597314406,3.0336629411713914e+37,9.469198379059481e+33,2.034927753018342e+23,2.8865938559225906e+29,1.52402127065182e+52,3.800212712009862e+47,4.1733960968728716e+36,168607851.73060668,0.026714405605450107,0.019472092934450045,0.0020681619549171126,6.392149339039076e-05
