slice,mass (Msun),coupling,age (years),time to core O depletion (years),dt (years),core T (K),effective T (K),surface lum_gamma (ergs/s),surface lum_neu (ergs/s),surface lum_a (ergs/s),surface num_a (/s),cumulative e_gamma (ergs),cumulative e_neu (ergs),cumulative e_a (ergs),avg X_c12,avg X_o16,avg X_ne20,avg X_na23,surface lum_nuc_neu (ergs/s),surface lum_non_nuc_neu (ergs/s),surface lum_plas_neu (ergs/s),surface lum_brem_neu (ergs/s),surface lum_phot_neu (ergs/s),surface lum_pair_neu (ergs/s),surface lum_reco_neu (ergs/s),surface lum_nuc_gamma (ergs/s),surface lum_grav_gamma (ergs/s),MESA surface lum_gamma (ergs/s)
846.0,10.0,-10.0,26491094.456318583,1801179.509131685,203.22506307576572,135927338.84018797,3335.426617960377,9.016007234021708e+33,6.696231159059805e+36,2.2989330144429015e+19,3.2610916553796023e+25,1.7735807278024916e+49,1.966439418690279e+51,9.536277370919935e+29,0.0011725828529128746,0.003632572473265745,0.0012226875502458466,4.4185000503036263e-05,6.69475328760667e+36,1.4778714531356406e+33,5.084885351413273e+29,4.945310310599881e+30,1.4723622383627106e+33,922940.879787214,5.541592718860202e+28,9.8859270817467e+37,0.0,1.1536383526705051e+38
847.0,10.0,-10.0,26491293.42712345,1800980.5383268185,198.97080486617938,136595330.121232,3332.579130596141,9.044097801900628e+33,6.726590796633626e+36,2.7155271309615575e+19,3.8520404079201124e+25,1.7735864027417024e+49,1.9664816263208273e+51,1.1240200938630523e+30,0.001172807533598864,0.003632641855461014,0.0012226858160275735,4.419189097765808e-05,6.725066786121445e+36,1.5240105121807357e+33,5.26897578145756e+29,5.093553648193766e+30,1.518333320622871e+33,1382644.2149048627,5.6740331524120196e+28,9.935945919683936e+37,0.0,1.1624111041272936e+38
848.0,10.0,-10.0,26491487.62376202,1800786.3416882493,194.1966385688815,137273011.6904687,3331.270127944948,9.072328579415503e+33,6.755275105280338e+36,3.1992519489728397e+19,4.538215671664748e+25,1.7735919588037383e+49,1.966522996876608e+51,1.319948208037868e+30,0.001173060176623634,0.0036327093173798095,0.001222684123587371,4.419857961896702e-05,6.753704828891678e+36,1.570276388660866e+33,5.454076669574072e+29,5.242033736196168e+30,1.564430889025745e+33,2066796.8833023007,5.8058231966144596e+28,9.984280294905004e+37,0.0,1.1673940943637769e+38
849.0,10.0,-10.0,26491676.541732393,1800597.423717875,188.91797037435538,137947409.67685902,3330.449677645685,9.099437167599532e+33,6.781606256394585e+36,3.75730708433723e+19,5.329830274502384e+25,1.7735973799909923e+49,1.9665633997682602e+51,1.5437979352166542e+30,0.0011733425805338247,0.00363277466625385,0.0012226824783575416,4.420505417321052e-05,6.779989522540154e+36,1.6167338544314983e+33,5.639170877848322e+29,5.389983796907767e+30,1.6107205901581678e+33,3079968.1678446312,5.936338863581766e+28,1.002997734805621e+38,0.0,1.1700192755820593e+38
850.0,10.0,-10.0,26491860.488925386,1800413.476524882,183.94719299486604,138605272.5834503,3328.8630358580344,9.127456786058416e+33,6.807797936603408e+36,4.401368792532012e+19,6.24344726505768e+25,1.7736026747909577e+49,1.9666028915227804e+51,1.799119520150416e+30,0.0011736579274537963,0.0036328380107320973,0.0012226808782905439,4.421133553842788e-05,6.806134847827138e+36,1.6630887762696115e+33,5.8242211576663174e+29,5.537434368463883e+30,1.6569082634147458e+33,4578447.09851944,6.065637063668903e+28,1.0076387436302876e+38,0.0,1.1768941830664094e+38
851.0,10.0,-10.0,26492041.330147855,1800232.6353024133,180.8412224710851,139248813.10201508,3326.818815724174,9.155748571826156e+33,6.835386108209335e+36,5.152545833551598e+19,7.3090099259929476e+25,1.7736078963224178e+49,1.966641873789851e+51,2.0929696620418686e+30,0.001174013331498428,0.0036329000040947537,0.001222679307190046,4.421749215199691e-05,6.833675958144735e+36,1.7101500645998022e+33,6.010804458376226e+29,5.685740715479018e+30,1.7038012947715355e+33,6802958.786954265,6.194866695121229e+28,1.0125982629839236e+38,0.0,1.185427798290711e+38
852.0,10.0,-10.0,26492221.20674641,1800052.7587038577,179.8765985524662,139885111.53476214,3325.8105970720067,9.183461700922478e+33,6.861451876022109e+36,6.0348876555061535e+19,8.56063297663921e+25,1.7736131057222603e+49,1.9666807959822522e+51,2.4353039998623463e+30,0.0011744185701310786,0.003632961363240673,0.0012226777471895302,4.422359875110877e-05,6.859693873687886e+36,1.7580023342236533e+33,6.20055927110471e+29,5.836256096523742e+30,1.7514827696110118e+33,10106684.35278528,6.325258900585816e+28,1.0174701121684768e+38,0.0,1.1879436240921271e+38
853.0,10.0,-10.0,26492410.077174887,1799863.8882753812,188.87042848008952,140560482.0925071,3324.670632636125,9.214881232018028e+33,6.88871027086224e+36,7.139241164282388e+19,1.012718493332251e+26,1.7736185943062523e+49,1.9667218266412108e+51,2.8605327551979484e+30,0.0011749104352766365,0.0036330254569498454,0.0012226761117799774,4.422997834663198e-05,6.886900572549764e+36,1.809698312476238e+33,6.404196667762345e+29,5.997589791320298e+30,1.8029956618797178e+33,15373393.754355168,6.46411384227883e+28,1.0227497812953526e+38,0.0,1.1929803590685477e+38
854.0,10.0,-10.0,26492608.391124792,1799665.5743254758,198.313949904094,141272353.94271362,3323.213710044671,9.248073773592603e+33,6.916968183749593e+36,8.532445695844031e+19,1.2103478998251457e+26,1.7736243780781546e+49,1.9667650855589164e+51,3.394154359890711e+30,0.0011755125073578377,0.003633092358648653,0.0012226743983067205,4.423664225586705e-05,6.915102366404138e+36,1.8658173454552677e+33,6.62244912013535e+29,6.170403387194534e+30,1.8589185786433412e+33,23907171.140507616,6.611851272103901e+28,1.0284687221937782e+38,0.0,1.1986311502692648e+38
855.0,10.0,-10.0,26492797.685565364,1799476.2798849046,189.2944405696344,141951044.90989247,3321.5135563574177,9.27943842506097e+33,6.944660364044726e+36,1.012594188261106e+20,1.4363891583088971e+26,1.7736299175219527e+49,1.9668065423303525e+51,3.998631521043608e+30,0.0011761782106128912,0.0036331558110583324,0.0012226727670131105,4.424296797722154e-05,6.94273977953456e+36,1.920584510165881e+33,6.834707536916787e+29,6.33845692110887e+30,1.913495037102479e+33,36367208.36336339,6.754538860257089e+28,1.03428433086681e+38,0.0,1.2035899936628349e+38
856.0,10.0,-10.0,26492982.958139375,1799291.0073108934,185.27257401138593,142615198.17816123,3319.8717907798546,9.310521018945996e+33,6.972126878613089e+36,1.1981479845564645e+20,1.6996016716449744e+26,1.7736353574321085e+49,1.9668472787657664e+51,4.698680140911523e+30,0.0011769308096618897,0.0036332174883425194,0.001222671175182692,4.4249120906111236e-05,6.970151241116482e+36,1.975637496606466e+33,7.045682395623127e+29,6.50564422595077e+30,1.968358328776919e+33,54700272.000517465,6.895536403183198e+28,1.0403025153728883e+38,0.0,1.2096645392297933e+38
857.0,10.0,-10.0,26493166.75721024,1799107.2082400285,183.79907086451192,143259676.33378154,3319.767854512198,9.340080988526486e+33,6.995745866287987e+36,1.4131109692766845e+20,2.0045318245822397e+26,1.7736407712115756e+49,1.966887828120076e+51,5.517759885472715e+30,0.001177790852904104,0.0036332781940991276,0.001222669602149096,4.425518069685123e-05,6.993714242782014e+36,2.0316235059726134e+33,7.257414867266065e+29,6.673629742650562e+30,2.024153771862902e+33,81072532.98382965,7.0362880333567734e+28,1.0460174703635658e+38,0.0,1.2085106303619682e+38
858.0,10.0,-10.0,26493359.746234648,1798914.2192156203,192.98902440773753,143947864.2182271,3316.5709419931945,9.3718828719804e+33,7.026897273542758e+36,1.6838117364708603e+20,2.3885273596655905e+26,1.7736464750349663e+49,1.9669305945327388e+51,6.542544861905824e+30,0.001178839691135484,0.0036333414260593215,0.0012226679574611815,4.426151697950262e-05,7.024805305393327e+36,2.0919681494308637e+33,7.481967915672536e+29,6.852485592656619e+30,2.0842956167852895e+33,123071580.48464274,7.185026134946688e+28,1.0533411055954484e+38,0.0,1.2234375051870502e+38
859.0,10.0,-10.0,26493562.384710275,1798711.5807399936,202.63847562812444,144660068.09997797,3315.8510740791853,9.405693120410217e+33,7.058044680052077e+36,2.0194884830938268e+20,2.8646928809921877e+26,1.7736524856556512e+49,1.9669756983106385e+51,7.833080189202232e+30,0.0011801252428524937,0.0036334071591137863,0.001222666239358702,4.426810531778856e-05,7.055887832452625e+36,2.1568475994513437e+33,7.718339980543898e+29,7.041647830471248e+30,2.1489607059208223e+33,188959375.10729855,7.341170199386787e+28,1.061228543563857e+38,0.0,1.2261368433066776e+38
860.0,10.0,-10.0,26493757.180879828,1798516.7845704406,194.7961695499954,145333567.90753657,3313.8315942105123,9.436007527202893e+33,7.087998756628992e+36,2.3984256779838777e+20,3.402224386436402e+26,1.773658282281889e+49,1.967019240539117e+51,9.306455149406381e+30,0.0011815554876720253,0.0036334696478806053,0.0012226645982514126,4.4274385018089266e-05,7.085778295303178e+36,2.2204613258131883e+33,7.945519546610879e+29,7.224482537895696e+30,2.2123673817155474e+33,282559097.1120356,7.490960508282287e+28,1.0692634151821099e+38,0.0,1.2311065873526402e+38
861.0,10.0,-10.0,26493950.11634347,1798323.8491067998,192.93546364135145,145993979.3819976,3312.8106657616536,9.465215469672201e+33,7.114601563888181e+36,2.8368749305849433e+20,4.0241751740330764e+26,1.7736640413096873e+49,1.967062528711807e+51,1.1032526958093008e+31,0.0011831889612670113,0.0036335307900176852,0.0012226629841771588,4.4280534277547445e-05,7.11231654616347e+36,2.2850177247104193e+33,8.169344091528814e+29,7.406016818679312e+30,2.27671838854272e+33,418118392.611942,7.638493986805031e+28,1.077257174527494e+38,0.0,1.2360091248227535e+38
862.0,10.0,-10.0,26494152.69858029,1798121.2668699771,202.58223682341904,146671427.6447999,3311.54573837235,9.494911974542579e+33,7.146309869768568e+36,3.370269760932912e+20,4.7808085423575986e+26,1.7736701072608838e+49,1.967108183865874e+51,1.318566876116031e+31,0.0011851723109437113,0.003633594068790099,0.0012226613046536529,4.4286928301700404e-05,7.143956241969892e+36,2.353627798676286e+33,8.401078128302554e+29,7.595850187014395e+30,2.3451139247722765e+33,623199631.7768153,7.791590416063707e+28,1.0867388151349357e+38,0.0,1.2406922283248799e+38
863.0,10.0,-10.0,26494365.409928955,1797908.555521313,212.71134866459,147368925.05318215,3309.1307810685253,9.523403895406397e+33,7.183037722507089e+36,4.020499574577975e+20,5.703175138528648e+26,1.773676495622206e+49,1.9671563681504714e+51,1.5882646045816597e+31,0.0011875871319976408,0.0036336593910377478,0.00122265956026955,4.429356909341596e-05,7.180611066308715e+36,2.4266561983741994e+33,8.63862285171772e+29,7.793053642449695e+30,2.4179197894056635e+33,937477397.6299328,7.94930409158149e+28,1.097829993584193e+38,0.0,1.2506769199600462e+38
864.0,10.0,-10.0,26494573.710617073,1797700.2548331954,208.30068812018243,148035788.06640676,3309.41964658602,9.549776435009844e+33,7.218959656416523e+36,4.7558651914770376e+20,6.746308914874773e+26,1.7736827688421747e+49,1.967203789283499e+51,1.900675986056096e+31,0.0011903071778074793,0.003633722173254103,0.0012226578722849245,4.4299978388456675e-05,7.216460698165681e+36,2.498958250841315e+33,8.863758518689613e+29,7.98302261646891e+30,2.4900078538137205e+33,1381980552.1756523,8.099855925221356e+28,1.1093312824167951e+38,0.0,1.2565713261410791e+38
865.0,10.0,-10.0,26494792.4263396,1797481.539110668,218.71572252619154,148705386.9555173,3308.209046681368,9.574159118509844e+33,7.256022362907464e+36,5.626022599935834e+20,7.98064808255138e+26,1.7736893725409004e+49,1.967253837110195e+51,2.2887263392478373e+31,0.0011935898914576476,0.003633786651189946,0.0012226561254862528,4.430659719162465e-05,7.253447095735655e+36,2.5752671718099795e+33,9.089493426462398e+29,8.177254618562793e+30,2.5660984433533836e+33,2035586421.8691819,8.252449538851995e+28,1.121902585537926e+38,0.0,1.2618563415031262e+38
866.0,10.0,-10.0,26495022.077848256,1797251.8876020126,229.65150865250112,149379809.51484957,3306.53131513159,9.5965808226583e+33,7.296906455626865e+36,6.658755093207703e+20,9.445603909837363e+26,1.7736963226630107e+49,1.9673066834226806e+51,2.7709726919472247e+31,0.0011975482023480642,0.0036338525923158855,0.0012226543232063914,4.4313422904191925e-05,7.294251433217436e+36,2.6550224094293186e+33,9.311966989035672e+29,8.373746259036737e+30,2.645633413875203e+33,3001109567.5933642,8.405259618295094e+28,1.136044688111157e+38,0.0,1.2700945299150874e+38
867.0,10.0,-10.0,26495263.21193234,1797010.7535179295,241.13408408512618,150046440.1355225,3304.7494947236064,9.615794571038989e+33,7.34107159013818e+36,7.861005499914794e+20,1.1151024965761133e+27,1.7737036349021381e+49,1.9673625079003373e+51,3.3687553460184398e+31,0.001202304669290957,0.003633919685271045,0.0012226524692494846,4.432042951613178e-05,7.338333830255734e+36,2.737759882446479e+33,9.526386910785931e+29,8.569450930368828e+30,2.728152234510141e+33,4397361244.746891,8.555831488655041e+28,1.1516197815765207e+38,0.0,1.2777333026403887e+38
868.0,10.0,-10.0,26495516.40272063,1796757.562729638,253.1907882893825,150699264.18140942,3302.9669455521102,9.633254625975371e+33,7.38568424675774e+36,9.242076016023487e+20,1.31101066385537e+27,1.7737113266944204e+49,1.9674214798171967e+51,4.106700430339859e+31,0.0012079908771305446,0.0036339876764286,0.0012226505689474664,4.4327596651064477e-05,7.38286111401303e+36,2.8231327447099175e+33,9.728631339438911e+29,8.762052024341366e+30,2.8133108043840486e+33,6383253835.999692,8.702516758464228e+28,1.1682103993251982e+38,0.0,1.2831964930136406e+38
869.0,10.0,-10.0,26495782.25304833,1796491.7124019377,265.85032770385163,151328820.9119007,3301.9928187855758,9.642278676450344e+33,7.428440233109489e+36,1.0799729249874439e+21,1.531967513444889e+27,1.7737194106419508e+49,1.967483758789929e+51,5.012134171962005e+31,0.0012147416267427199,0.003634056153209454,0.0012226486293624385,4.433489853023817e-05,7.425530460501227e+36,2.909772608261673e+33,9.912537761470012e+29,8.9472929792926e+30,2.8997456430418836e+33,9136795357.517347,8.841846435119945e+28,1.1852813028087103e+38,0.0,1.2854578479139184e+38
870.0,10.0,-10.0,26496061.39589242,1796212.5695578493,279.1428440890442,151923323.65976602,3300.3569071534007,9.648185556403329e+33,7.474350198902233e+36,1.2508234521107182e+21,1.7743230865819045e+27,1.773727903986713e+49,1.967549555858964e+51,6.113240152266863e+31,0.001222683445160222,0.0036341246464031353,0.0012226466588064098,4.4342330656708255e-05,7.47135359974237e+36,2.996599159862585e+33,1.0073448576725567e+30,9.12168877957074e+30,2.986380413130681e+33,12815507964.528456,8.971309465401972e+28,1.2032803032479374e+38,0.0,1.293453799798569e+38
871.0,10.0,-10.0,26496354.495878715,1795919.4695715532,293.09998629349644,152477892.3976609,3297.9624514891793,9.649079561929234e+33,7.520772039279723e+36,1.4345348464883928e+21,2.0349221085801007e+27,1.7737368228250604e+49,1.9676190718678598e+51,7.439209569091065e+31,0.001231932151932942,0.003634192753282616,0.001222644662927085,4.434983647752011e-05,7.517689440716738e+36,3.082598562984477e+33,1.0206964216307254e+30,9.282039771779176e+30,3.0722049412701326e+33,17577811355.268234,9.088552092875082e+28,1.2215587221112712e+38,0.0,1.2986007109657395e+38
872.0,10.0,-10.0,26496662.250864323,1795611.714585945,307.75498560817124,152982819.18595317,3295.24664523467,9.647402352824905e+33,7.573747674488383e+36,1.625630773614594e+21,2.3059962675108682e+27,1.773746185977533e+49,1.9676925778248762e+51,9.016942956916854e+31,0.0012425760555758432,0.0036342600514877605,0.0012226426482147166,4.4357388196635646e-05,7.570581461867456e+36,3.1662126209264805e+33,1.0309596782736157e+30,9.425038253965446e+30,3.1556647085844004e+33,23459843430.786865,9.19144098404121e+28,1.2405836299830378e+38,0.0,1.3114999960322102e+38
873.0,10.0,-10.0,26496985.393599212,1795288.571851056,323.1427348885798,153431485.54452306,3292.8940097680957,9.639665218021507e+33,7.62788004099642e+36,1.8176194216017459e+21,2.578336772408195e+27,1.7737560094030022e+49,1.9677703107226232e+51,1.086921152803744e+32,0.0012546698416679959,0.003634326138634909,0.0012226406202120006,4.436495354934101e-05,7.624634073905542e+36,3.245967090878376e+33,1.0379455125650534e+30,9.548110779497671e+30,3.235288252132716e+33,30367715595.58937,9.278245359530443e+28,1.2591160362335886e+38,0.0,1.3203175645628357e+38
874.0,10.0,-10.0,26497324.693470843,1794949.271979425,339.2998716330088,153824979.08544472,3291.3361006619884,9.632317049284242e+33,7.677062347519242e+36,2.006075159598291e+21,2.845665759694006e+27,1.7737663161370861e+49,1.9678524565238434e+51,1.301574419683062e+32,0.0012682421325796384,0.0036343907449829876,0.0012226385837248923,4.437251088934993e-05,7.673741127337629e+36,3.321220181612763e+33,1.041696291613085e+30,9.650713567738039e+30,3.3104342831161343e+33,38164330023.75185,9.34886372875976e+28,1.2760024010637565e+38,0.0,1.3281352012590865e+38
875.0,10.0,-10.0,26497680.95833606,1794593.0071142092,356.26486521465927,154160470.2326287,3290.1587228666067,9.620074720743884e+33,7.72931584674372e+36,2.1843148588957927e+21,3.0985030509002955e+27,1.7737771244534115e+49,1.9679392966920084e+51,1.5469858809721561e+32,0.0012832828027352012,0.0036344537215062117,0.001222636539067948,4.438003060329762e-05,7.725925083091897e+36,3.39076365182254e+33,1.042286096469593e+30,9.731855890164006e+30,3.379895480345522e+33,46501802243.10833,9.402949038711073e+28,1.2920896131253965e+38,0.0,1.3336960681614221e+38
876.0,10.0,-10.0,26498055.036444534,1794218.9290057346,374.0781084753922,154440558.31694645,3288.5624061747785,9.613020351042771e+33,7.780779444685406e+36,2.3479563981252012e+21,3.330632501694153e+27,1.7737884648635646e+49,1.9680310859809014e+51,1.8239725886248174e+32,0.0012997568798001082,0.0036345150488175516,0.0012226344846606079,4.4387492869314765e-05,7.77732523164486e+36,3.4542130405463673e+33,1.0400639397255756e+30,9.792722132413494e+30,3.443285837526027e+33,55014878802.40511,9.441694820468534e+28,1.3066625918466542e+38,0.0,1.3426140787805063e+38
877.0,10.0,-10.0,26498447.818458434,1793826.146991834,392.7820138991619,154670233.71772364,3286.8166355571807,9.603669536629537e+33,7.823864346054933e+36,2.4945160788650544e+21,3.538530926255972e+27,1.7738003607115833e+49,1.9681279984171574e+51,2.132962647488059e+32,0.0013176129492077728,0.0036345748472341407,0.001222632417768171,4.439488865559278e-05,7.820352773267115e+36,3.511572787817776e+33,1.0354142783121318e+30,9.835054589774694e+30,3.500607652899135e+33,63368909663.52504,9.46660505509066e+28,1.3185792168052021e+38,0.0,1.3449217054558294e+38
878.0,10.0,-10.0,26498860.239573028,1793413.7258772403,412.42111459411996,154854228.0202236,3286.3064937087256,9.596342014136018e+33,7.863159591864274e+36,2.6222845023099363e+21,3.7197735013547e+27,1.773812841821745e+49,1.9682302675536048e+51,2.4740199138931086e+32,0.0013367887876214618,0.003634633319957425,0.0012226303325662952,4.440221531589822e-05,7.859596656702803e+36,3.562935161470467e+33,1.0287594098922523e+30,9.860890041849889e+30,3.551950718231819e+33,71242240324.79523,9.47937869057155e+28,1.3285444284282015e+38,0.0,1.3475523690028064e+38
879.0,10.0,-10.0,26499293.28174335,1792980.6837069169,433.042170323826,154997624.11286896,3284.3527652489656,9.592541373046012e+33,7.910428399192334e+36,2.7306054943659393e+21,3.8734294282899495e+27,1.7738259417971002e+49,1.9683382956694605e+51,2.8469228109489496e+32,0.001357219030253923,0.0036346908202985508,0.0012226282180272132,4.440948081575118e-05,7.906819890816385e+36,3.6085083759495094e+33,1.0205816286220545e+30,9.872776768590443e+30,3.597520196312022e+33,78369706706.75882,9.482124028084874e+28,1.3383996654895146e+38,0.0,1.359354173965386e+38
880.0,10.0,-10.0,26499747.97602219,1792525.989428077,454.6942788400173,155106134.67037302,3282.9957471813973,9.594778250209397e+33,7.955179121689741e+36,2.8203333791640894e+21,4.0007105863453605e+27,1.773839699978735e+49,1.968452366882404e+51,3.251337148508789e+32,0.0013788383284579647,0.0036347477250052098,0.0012226260657136518,4.441670623073871e-05,7.951530417471911e+36,3.6487042178299523e+33,1.0112112603628874e+30,9.872686659355507e+30,3.637725555493072e+33,84612061299.47414,9.47644171598315e+28,1.3467546373842966e+38,0.0,1.3653983529795898e+38
881.0,10.0,-10.0,26500225.405014973,1792048.560435295,477.42899278201816,155185580.27353287,3282.5331825546323,9.568275295525247e+33,7.993719109096881e+36,2.893018138142834e+21,4.1038156613909255e+27,1.7738541061660707e+49,1.968572721921781e+51,3.686915766148672e+32,0.001401591838129099,0.0036348045772049606,0.0012226238640785088,4.4423901083580565e-05,7.990034999849044e+36,3.684109247836847e+33,1.0010537420739214e+30,9.863164385092973e+30,3.6731503880154684e+33,89921200296.43864,9.464169421070503e+28,1.353247891892931e+38,0.0,1.3679229152003616e+38
882.0,10.0,-10.0,26500726.705457393,1791547.2599928752,501.3004424211191,155241246.43409976,3281.6405572097956,9.511567100913123e+33,8.032675246867114e+36,2.95088864330699e+21,4.1859063618584044e+27,1.7738691430127275e+49,1.9686997105711275e+51,4.1534220690542986e+32,0.001425435412849852,0.0036348619651958227,0.0012226216013293875,4.4431095311887826e-05,8.028959957006569e+36,3.7152898605447214e+33,9.904355018808726e+29,9.846468902395059e+30,3.704358484004692e+33,94320526691.28941,9.447213574988964e+28,1.3590601965200013e+38,0.0,1.373363781846831e+38
883.0,10.0,-10.0,26501253.07092194,1791020.8945283294,526.3654645421751,155279600.3606541,3280.8835557465977,9.456118072991112e+33,8.067906197118202e+36,2.997261135665171e+21,4.251686855208301e+27,1.773884839659318e+49,1.9688336334677363e+51,4.65095127102332e+32,0.0014503439830287467,0.0036349204611888296,0.001222619268915335,4.443833516548325e-05,8.064162943501069e+36,3.7432536171333113e+33,9.796396807173984e+29,9.824981829136087e+30,3.7323547210060505e+33,97978833535.64294,9.427461741103652e+28,1.3638290993460937e+38,0.0,1.3778444815516602e+38
884.0,10.0,-10.0,26501805.754659705,1790468.2107905634,552.6837377692839,155298982.91875428,3280.0685426299174,9.378731711805163e+33,8.108812623567178e+36,3.0303501829971347e+21,4.2986244629858275e+27,1.7739011862581876e+49,1.96897496548505e+51,5.1791241668739774e+32,0.0014762861583973016,0.003634982290274224,0.001222616819681566,4.44454574271377e-05,8.105045387025966e+36,3.7672365412116145e+33,9.687766731006193e+29,9.79849559527589e+30,3.756375227283516e+33,100693570870.79945,9.404165972107007e+28,1.3688191176095303e+38,0.0,1.3839312259532477e+38
885.0,10.0,-10.0,26502386.07258436,1789887.8928659074,580.3179246577481,155308590.06102204,3279.5760836729546,9.305850213759451e+33,8.142678097467966e+36,3.056019267633028e+21,4.3350366755998733e+27,1.773918216807256e+49,1.969123983872086e+51,5.738403382585926e+32,0.0015032594363388304,0.0036350444727054547,0.0012226143191306847,4.445296763184601e-05,8.138889355039044e+36,3.7887424289216485e+33,9.581111140032755e+29,9.770217869400821e+30,3.7779202924775833e+33,102873382661.48584,9.380746066732168e+28,1.3726011064947019e+38,0.0,1.3865314727185964e+38
886.0,10.0,-10.0,26502995.40640525,1789278.5590450168,609.3338208906356,155309806.78715187,3278.917987755814,9.23502987897251e+33,8.174425455375484e+36,3.0751563954734084e+21,4.3621831507325214e+27,1.7739359627957666e+49,1.9692810632341602e+51,6.329323940263967e+32,0.0015312709939653143,0.0036351086181467896,0.0012226117355068396,4.44607396810626e-05,8.170617419537275e+36,3.8080358382088734e+33,9.477297216147393e+29,9.740690443785158e+30,3.7972538471199016e+33,104559843996.52194,9.357092357042152e+28,1.3759049689725302e+38,0.0,1.3901237099666963e+38
887.0,10.0,-10.0,26503635.20691719,1788638.7585330792,639.8005119351673,155304783.9391263,3277.586729733416,9.168138181176786e+33,8.20158256672851e+36,3.088991583354351e+21,4.3818086967861474e+27,1.7739544611180035e+49,1.969446544506556e+51,6.952582016950633e+32,0.0015603419798497049,0.003635175591958395,0.0012226090532640344,4.44687505608131e-05,8.197757048156431e+36,3.825518572079406e+33,9.378083280956141e+29,9.711155228638238e+30,3.8147762678131415e+33,105832349391.85052,9.33407095311937e+28,1.3784356403669862e+38,0.0,1.3933518656181286e+38
888.0,10.0,-10.0,26504306.99745472,1787966.9679955468,671.7905375319257,155294012.67162374,3277.138525611376,9.084563757393979e+33,8.229795723993577e+36,3.0978956322464706e+21,4.3944393038367925e+27,1.7739737072990347e+49,1.969620897554852e+51,7.608889372442023e+32,0.001590494775544373,0.003635246405490634,0.0012226062517434718,4.4476960990229354e-05,8.225954751065162e+36,3.8409729284145477e+33,9.282982116224458e+29,9.681362011177111e+30,3.8302701548214126e+33,106711403554.56265,9.311337033305635e+28,1.3810243033431278e+38,0.0,1.396013744592518e+38
889.0,10.0,-10.0,26505012.37751913,1787261.5879311375,705.380064408522,155280043.64210755,3276.6633254600797,9.004060048320612e+33,8.255160118121801e+36,3.1036140264716297e+21,4.402550983286642e+27,1.7739937367096978e+49,1.969804532483104e+51,8.299284144824205e+32,0.0016217666002373043,0.0036353207380432446,0.0012226033392680462,4.44854949743224e-05,8.251305165039084e+36,3.854953082716755e+33,9.192998147393384e+29,9.652369061449809e+30,3.844288515990483e+33,107326790249.70493,9.289785007435047e+28,1.3831912507004289e+38,0.0,1.3991348884963972e+38
890.0,10.0,-10.0,26505753.02658676,1786520.9388635084,740.649067628948,155265829.65921897,3276.2483549415256,8.940275887230213e+33,8.277285588255611e+36,3.108143157814791e+21,4.4089756647960687e+27,1.7740146186095336e+49,1.969997865944786e+51,9.025256529969924e+32,0.0016542116624953533,0.0036353960136852443,0.0012226003711352726,4.449475414771e-05,8.273417600074761e+36,3.8679881808498947e+33,9.10894705705368e+29,9.625286193277485e+30,3.8573592950967036e+33,107840349578.0025,9.270485420218548e+28,1.3849937552747143e+38,0.0,1.4020791019436766e+38
891.0,10.0,-10.0,26506530.708107773,1785743.257342495,777.6815210103955,155251468.7997246,3276.0188682586477,8.876822366035277e+33,8.294877865630425e+36,3.111721807754957e+21,4.4140520656237925e+27,1.7740363889848262e+49,1.970201297529529e+51,9.788405196998423e+32,0.0016878924667871502,0.003635478214152831,0.0012225972259743353,4.4504017736340967e-05,8.290997567204335e+36,3.880298426089319e+33,9.030737701058218e+29,9.600028752749379e+30,3.8697027951408716e+33,108262212418.59914,9.25284255901416e+28,1.3862182440004114e+38,0.0,1.4037331870519492e+38
892.0,10.0,-10.0,26507347.273704834,1784926.691745434,816.5655970609153,155241536.15335426,3275.9142811058555,8.800436622478637e+33,8.307495525216638e+36,3.117276975612345e+21,4.421932204553526e+27,1.7740590511763307e+49,1.970415225613545e+51,1.0591141820467418e+33,0.0017228965599655442,0.0036355559150959595,0.001222594147258466,4.4514873807401274e-05,8.303603085881847e+36,3.892439334790933e+33,8.95959419317121e+29,9.57845086893441e+30,3.881872532520126e+33,108846787450.70503,9.239198255429149e+28,1.3869731722993797e+38,0.0,1.4050253177001199e+38
893.0,10.0,-10.0,26508204.66758175,1784069.29786852,857.3938769139611,155235216.96481758,3275.725117782609,8.767996465968464e+33,8.317143731248087e+36,3.124547360534838e+21,4.432245420055321e+27,1.7740827587632066e+49,1.9706401109774173e+51,1.1435981098007265e+33,0.0017593182699985898,0.003635638855592675,0.0012225909330542408,4.452603410164853e-05,8.31323921230154e+36,3.9045189465475955e+33,8.895004478307911e+29,9.560055844342798e+30,3.893977105283579e+33,109558981830.32208,9.228497184053149e+28,1.3875327090765662e+38,0.0,1.4065235377643723e+38
894.0,10.0,-10.0,26509104.931152508,1783169.0342977606,900.2635707596592,155233230.70769438,3275.7997554682815,8.734519000436559e+33,8.322158555986674e+36,3.1341259540962785e+21,4.4458328849084693e+27,1.7741075566845182e+49,1.970876382983928e+51,1.2325781770332667e+33,0.0017972637923402463,0.0036357277633523076,0.0012225875764641037,4.45375091108759e-05,8.318241785747658e+36,3.916770239015849e+33,8.836733639285146e+29,9.544965900590249e+30,3.906249392313675e+33,110450745585.33594,9.220743764463095e+28,1.3876134579837744e+38,0.0,1.4068304893759612e+38
